timestamp_ms,object_temp_c,ambient_temp_c
640337,31.15,31.53
640861,31.21,31.51
641366,31.21,31.49
641834,31.15,31.51
642324,31.15,31.49
642849,31.19,31.51
643350,31.15,31.51
643900,31.15,31.49
644324,31.25,31.53
644846,31.21,31.47
645343,31.19,31.51
645875,31.25,31.51
646400,31.27,31.51
646824,31.11,31.51
647324,31.15,31.49
647845,31.13,31.53
648373,31.19,31.51
648917,31.15,31.51
649328,31.15,31.49
649851,31.15,31.49
650347,31.15,31.51
650886,31.21,31.51
651335,31.25,31.49
651823,31.13,31.49
652327,31.21,31.51
652824,31.25,31.51
653357,31.25,31.53
653920,31.13,31.49
654324,31.25,31.51
654823,31.21,31.57
655341,31.19,31.51
655858,31.25,31.51
656399,31.19,31.51
656823,31.19,31.51
657323,31.25,31.53
657827,31.19,31.53
658343,31.25,31.51
658862,31.25,31.51
659323,31.19,31.53
659827,31.19,31.47
660323,31.19,31.49
660824,31.15,31.51
661364,31.25,31.51
661882,31.15,31.51
662324,31.15,31.53
662828,31.13,31.53
663327,31.25,31.53
663851,31.25,31.51
664392,31.19,31.51
664824,31.27,31.57
665323,31.13,31.53
665834,31.25,31.53
666360,31.25,31.51
666882,31.25,31.51
667324,31.19,31.53
667827,31.25,31.53
668327,31.25,31.51
668854,31.19,31.51
669402,31.19,31.51
669827,31.27,31.51
670327,31.27,31.57
670827,31.21,31.53
671353,31.19,31.53
671892,31.19,31.57
672324,31.27,31.53
672837,31.19,31.53
673324,31.21,31.51
673862,31.25,31.53
674391,31.19,31.51
674824,31.15,31.51
675334,31.13,31.57
675845,31.19,31.57
676363,31.15,31.51
676823,31.21,31.57
677338,31.19,31.57
677824,31.19,31.53
678332,31.19,31.53
678883,31.19,31.51
679323,31.13,31.53
679827,31.15,31.53
680327,31.15,31.57
680824,31.19,31.53
681358,31.19,31.53
681881,31.13,31.49
682330,31.15,31.53
682824,31.15,31.53
683327,31.15,31.51
683851,31.13,31.51
684498,31.11,31.53
684831,31.13,31.53
685327,31.13,31.53
685824,31.13,31.57
686366,31.19,31.53
686984,31.15,31.51
687324,31.27,31.57
687823,31.21,31.53
688354,31.15,31.53
688980,31.15,31.57
689436,31.15,31.57
689824,31.25,31.57
690338,31.15,31.51
690855,31.15,31.51
691372,31.13,31.53
691827,31.13,31.57
692338,31.13,31.53
692824,31.11,31.49
693349,31.15,31.53
693893,31.19,31.53
694324,31.15,31.57
694835,31.15,31.51
695348,31.13,31.57
695995,31.15,31.53
696328,31.19,31.53
696823,31.13,31.53
697328,31.19,31.51
697977,31.19,31.57
698409,31.13,31.53
698907,31.15,31.57
699324,31.13,31.53
699824,31.27,31.51
700459,31.15,31.53
700888,31.15,31.51
701424,31.19,31.53
701830,31.15,31.57
702346,31.19,31.57
702883,31.13,31.51
703402,31.15,31.57
703913,31.15,31.51
704324,31.11,31.59
704936,31.15,31.51
705387,31.15,31.57
705891,31.19,31.57
706416,31.15,31.51
706922,31.15,31.51
707372,31.15,31.53
707877,31.11,31.53
708411,31.13,31.51
708910,31.15,31.53
709361,31.19,31.51
709870,31.25,31.51
710402,31.13,31.51
710908,31.13,31.53
711431,31.15,31.53
711863,31.11,31.53
712382,31.19,31.57
712907,31.15,31.53
713405,31.13,31.53
713824,31.21,31.57
714457,31.21,31.53
714924,31.19,31.53
715327,31.19,31.51
715832,31.15,31.53
716343,31.15,31.57
716881,31.19,31.53
717408,31.15,31.53
717824,31.15,31.51
718324,31.19,31.51
718843,31.21,31.57
719457,31.15,31.53
719915,31.13,31.53
720423,31.15,31.51
720842,31.21,31.53
721454,31.19,31.53
721911,31.19,31.51
722411,31.19,31.53
722824,31.13,31.51
723331,31.21,31.57
723891,31.13,31.53
724391,31.19,31.53
724920,31.19,31.59
725335,31.19,31.57
725963,31.15,31.57
726400,31.19,31.53
726907,31.19,31.57
727323,31.19,31.53
727831,31.15,31.53
728467,31.11,31.53
728898,31.19,31.57
729327,31.15,31.57
729824,31.15,31.53
730343,31.13,31.53
730958,31.13,31.53
731412,31.15,31.51
731921,31.19,31.53
732323,31.21,31.53
732962,31.19,31.57
733420,31.15,31.53
733928,31.19,31.53
734328,31.19,31.53
734848,31.19,31.53
735406,31.15,31.53
735909,31.11,31.57
736338,31.15,31.57
736825,31.19,31.57
737361,31.15,31.57
737908,31.13,31.53
738439,31.15,31.57
738824,31.19,31.53
739334,31.07,31.49
739872,31.15,31.57
740401,31.19,31.53
740835,31.19,31.57
741323,31.15,31.53
741843,31.19,31.53
742471,31.15,31.53
742823,31.15,31.51
743330,31.21,31.57
743827,31.21,31.53
744353,31.13,31.53
744910,31.13,31.53
745417,31.13,31.53
745831,31.15,31.51
746328,31.15,31.51
746875,31.15,31.51
747415,31.13,31.53
747936,31.15,31.57
748324,31.15,31.53
748843,31.19,31.57
749396,31.13,31.59
749908,31.19,31.53
750323,31.19,31.57
750824,31.15,31.57
751348,31.15,31.53
751881,31.15,31.57
752410,31.15,31.57
752910,31.15,31.57
753342,31.13,31.51
753878,31.21,31.53
754399,31.13,31.57
754907,31.15,31.53
755331,31.15,31.53
755832,31.13,31.53
756388,31.13,31.53
756892,31.13,31.53
757417,31.15,31.53
757918,31.21,31.59
758353,31.15,31.57
758887,31.15,31.59
759384,31.15,31.53
759918,31.15,31.57
760423,31.15,31.53
760887,31.15,31.53
761385,31.13,31.51
761919,31.15,31.53
762428,31.19,31.53
762848,31.11,31.57
763394,31.11,31.53
763924,31.11,31.53
764324,31.19,31.57
764832,31.25,31.57
765450,31.13,31.51
765903,31.13,31.51
766419,31.15,31.57
766959,31.19,31.53
767463,31.19,31.57
767889,31.25,31.53
768414,31.19,31.57
768922,31.19,31.51
769354,31.19,31.57
769882,31.15,31.57
770414,31.13,31.57
770920,31.13,31.53
771331,31.13,31.57
771945,31.15,31.51
772400,31.21,31.53
772905,31.19,31.59
773323,31.11,31.57
773835,31.13,31.57
774463,31.13,31.57
774888,31.13,31.53
775422,31.13,31.53
775918,31.21,31.53
776343,31.15,31.57
776876,31.19,31.57
777402,31.25,31.53
777906,31.27,31.57
778331,31.19,31.57
778937,31.21,31.61
779397,31.27,31.53
779896,31.29,31.57
780428,31.19,31.53
780823,31.27,31.57
781357,31.15,31.57
781890,31.21,31.59
782386,31.27,31.59
782915,31.25,31.53
783423,31.25,31.53
783880,31.25,31.59
784381,31.27,31.57
784914,31.29,31.59
785419,31.21,31.57
785886,31.27,31.57
786394,31.19,31.57
786925,31.21,31.57
787323,31.19,31.57
787846,31.29,31.57
788474,31.21,31.59
788824,31.19,31.57
789421,31.21,31.57
789826,31.27,31.59
790362,31.21,31.57
790924,31.21,31.57
791324,31.19,31.57
791835,31.21,31.57
792344,31.19,31.59
792863,31.27,31.57
793418,31.19,31.57
793926,31.27,31.57
794341,31.19,31.57
794848,31.29,31.57
795388,31.19,31.57
795929,31.29,31.59
796324,31.27,31.59
796823,31.19,31.59
797348,31.21,31.59
797870,31.19,31.57
798324,31.25,31.59
798834,31.29,31.61
799324,31.19,31.59
799852,31.21,31.57
800399,31.19,31.59
800831,31.21,31.57
801331,31.15,31.57
801827,31.29,31.59
802383,31.19,31.57
802824,31.21,31.59
803334,31.19,31.57
803831,31.21,31.59
804336,31.21,31.61
804877,31.25,31.59
805520,31.15,31.59
805823,31.21,31.61
806327,31.25,31.57
806848,31.21,31.57
807374,31.19,31.59
807824,31.15,31.59
808324,31.25,31.59
808834,31.21,31.57
809353,31.25,31.59
809993,31.19,31.57
810422,31.15,31.59
810823,31.21,31.61
811334,31.21,31.59
811860,31.21,31.61
812474,31.19,31.59
812827,31.25,31.63
813327,31.15,31.61
813823,31.25,31.59
814342,31.21,31.59
814996,31.27,31.61
815324,31.19,31.61
815823,31.21,31.59
816328,31.27,31.61
816862,31.21,31.59
817400,31.21,31.59
817927,31.19,31.59
818323,31.27,31.61
818832,31.21,31.59
819463,31.21,31.57
819893,31.15,31.61
820425,31.25,31.59
820834,31.21,31.57
821352,31.21,31.57
821886,31.19,31.59
822412,31.15,31.59
822917,31.27,31.61
823324,31.25,31.63
823833,31.15,31.57
824402,31.25,31.59
824911,31.21,31.59
825330,31.25,31.59
825823,31.19,31.61
826350,31.21,31.61
826867,31.25,31.61
827422,31.15,31.59
827824,31.21,31.59
828330,31.21,31.59
828838,31.19,31.59
829487,31.21,31.59
829927,31.15,31.61
830330,31.21,31.59
830833,31.15,31.59
831458,31.15,31.53
831915,31.15,31.61
832420,31.25,31.61
832827,31.25,31.61
833337,31.21,31.63
833975,31.19,31.59
834410,31.21,31.59
834824,31.21,31.63
835327,31.19,31.59
835852,31.21,31.61
836392,31.19,31.61
836922,31.19,31.61
837327,31.19,31.59
837832,31.25,31.59
838363,31.21,31.61
838914,31.21,31.59
839426,31.19,31.59
839835,31.21,31.59
840469,31.21,31.59
840892,31.25,31.57
841428,31.21,31.61
841823,31.21,31.61
842453,31.21,31.59
842891,31.19,31.59
843424,31.25,31.61
843831,31.19,31.59
844461,31.25,31.63
844891,31.25,31.63
845416,31.27,31.61
845915,31.33,31.61
846345,31.25,31.61
846884,31.25,31.59
847405,31.25,31.61
847908,31.21,31.61
848432,31.25,31.61
848867,31.21,31.61
849366,31.21,31.63
849891,31.21,31.61
850392,31.25,31.61
850854,31.19,31.61
851356,31.21,31.61
851886,31.25,31.61
852385,31.19,31.59
852912,31.19,31.61
853338,31.15,31.59
853873,31.15,31.61
854379,31.21,31.61
854900,31.25,31.59
855332,31.19,31.61
855868,31.25,31.61
856369,31.25,31.61
856892,31.21,31.61
857324,31.27,31.59
857846,31.19,31.59
858353,31.25,31.59
858890,31.21,31.63
859404,31.25,31.61
859859,31.21,31.59
860367,31.25,31.61
860901,31.15,31.63
861398,31.19,31.63
861828,31.21,31.63
862352,31.27,31.61
862885,31.27,31.61
863390,31.25,31.63
863924,31.21,31.61
864324,31.15,31.61
864856,31.21,31.61
865379,31.27,31.61
865880,31.25,31.59
866412,31.25,31.61
866921,31.27,31.61
867386,31.19,31.59
867885,31.25,31.61
868422,31.27,31.63
868935,31.33,31.63
869462,31.21,31.59
869890,31.25,31.63
870417,31.21,31.61
870917,31.21,31.63
871337,31.27,31.63
871877,31.21,31.63
872402,31.25,31.61
872915,31.21,31.61
873440,31.21,31.59
873867,31.25,31.65
874372,31.19,31.63
874905,31.27,31.63
875417,31.25,31.61
875833,31.25,31.61
876372,31.27,31.63
876894,31.27,31.63
877409,31.25,31.61
877827,31.33,31.65
878331,31.27,31.61
878974,31.19,31.63
879407,31.21,31.61
879828,31.25,31.61
880324,31.25,31.63
880846,31.29,31.65
881383,31.25,31.63
881919,31.27,31.67
882424,31.25,31.61
882847,31.25,31.63
883455,31.25,31.65
883919,31.27,31.61
884430,31.27,31.63
884840,31.25,31.63
885463,31.25,31.63
885912,31.25,31.61
886413,31.21,31.65
886831,31.25,31.65
887343,31.21,31.65
887898,31.21,31.65
888413,31.21,31.67
888939,31.25,31.63
889331,31.19,31.63
889850,31.19,31.65
890402,31.19,31.63
890907,31.19,31.63
891331,31.21,31.65
891827,31.21,31.63
892363,31.19,31.63
892889,31.25,31.63
893414,31.27,31.65
893924,31.19,31.63
894332,31.25,31.63
894949,31.19,31.63
895416,31.21,31.63
895920,31.25,31.65
896335,31.19,31.65
896858,31.25,31.65
897411,31.25,31.63
897909,31.19,31.63
898323,31.21,31.63
898824,31.27,31.65
899356,31.25,31.63
899895,31.21,31.63
900424,31.21,31.63
900823,31.27,31.61
901345,31.27,31.61
901904,31.25,31.63
902402,31.25,31.65
902824,31.27,31.67
903324,31.21,31.63
903949,31.21,31.65
904388,31.25,31.65
904914,31.25,31.65
905420,31.29,31.65
905842,31.27,31.61
906378,31.25,31.63
906908,31.21,31.63
907407,31.27,31.63
907823,31.21,31.61
908332,31.25,31.61
908968,31.21,31.63
909396,31.29,31.67
909926,31.35,31.69
910324,31.25,31.63
910852,31.27,31.65
911387,31.25,31.67
911886,31.25,31.65
912418,31.25,31.65
912919,31.21,31.65
913373,31.25,31.65
913883,31.21,31.65
914417,31.25,31.65
914915,31.25,31.61
915443,31.21,31.65
915876,31.27,31.65
916404,31.25,31.67
916904,31.19,31.65
917327,31.19,31.65
917860,31.21,31.65
918388,31.15,31.67
918890,31.19,31.65
919420,31.21,31.65
919936,31.25,31.65
920360,31.21,31.65
920885,31.15,31.65
921390,31.21,31.67
921912,31.15,31.67
922343,31.19,31.63
922876,31.21,31.65
923375,31.27,31.67
923910,31.19,31.65
924408,31.21,31.65
924861,31.21,31.63
925369,31.19,31.63
925897,31.21,31.65
926416,31.19,31.65
926870,31.21,31.67
927378,31.21,31.67
927911,31.25,31.65
928423,31.29,31.65
928837,31.19,31.63
929367,31.25,31.65
929914,31.25,31.65
930425,31.25,31.63
930823,31.21,31.63
931328,31.19,31.67
931976,31.25,31.67
932412,31.27,31.67
932935,31.27,31.67
933330,31.29,31.67
933837,31.21,31.67
934394,31.25,31.63
934895,31.19,31.67
935425,31.21,31.63
935824,31.25,31.65
936453,31.21,31.65
936878,31.25,31.67
937405,31.25,31.65
937908,31.21,31.63
938327,31.21,31.67
938872,31.15,31.65
939398,31.19,31.63
939910,31.15,31.63
940331,31.21,31.65
940837,31.27,31.65
941393,31.25,31.65
941893,31.25,31.65
942418,31.19,31.65
942928,31.25,31.65
943392,31.25,31.65
943897,31.25,31.65
944420,31.25,31.65
944835,31.27,31.67
945332,31.21,31.67
945901,31.25,31.65
946398,31.21,31.69
946823,31.27,31.65
947324,31.19,31.63
947843,31.21,31.67
948371,31.13,31.63
948907,31.21,31.63
949412,31.27,31.67
949827,31.21,31.63
950434,31.21,31.67
950895,31.25,31.65
951392,31.25,31.63
951918,31.19,31.65
952422,31.19,31.65
952873,31.21,31.65
953373,31.21,31.65
953901,31.27,31.65
954402,31.25,31.65
954855,31.21,31.67
955371,31.25,31.67
955901,31.27,31.67
956406,31.25,31.65
956928,31.29,31.67
957358,31.21,31.65
957865,31.21,31.67
958397,31.29,31.67
958913,31.19,31.67
959330,31.19,31.65
959873,31.13,31.65
960402,31.19,31.65
960901,31.25,31.65
961324,31.27,31.69
961823,31.19,31.63
962453,31.29,31.65
962890,31.19,31.65
963426,31.21,31.69
963831,31.19,31.63
964342,31.25,31.67
964963,31.21,31.61
965412,31.21,31.63
965913,31.29,31.69
966333,31.29,31.65
966883,31.19,31.63
967413,31.27,31.65
967912,31.25,31.65
968438,31.21,31.67
968944,31.21,31.67
969372,31.21,31.65
969896,31.19,31.63
970409,31.21,31.67
970870,31.21,31.65
971380,31.25,31.67
971904,31.25,31.65
972411,31.19,31.65
972841,31.25,31.67
973376,31.27,31.67
973898,31.15,31.63
974400,31.21,31.65
974941,31.25,31.65
975370,31.21,31.65
975908,31.25,31.67
976409,31.27,31.67
976840,31.19,31.63
977378,31.25,31.65
977907,31.25,31.67
978409,31.27,31.67
978823,31.27,31.65
979337,31.21,31.63
979891,31.29,31.67
980398,31.15,31.63
980934,31.21,31.69
981334,31.25,31.65
981944,31.19,31.65
982408,31.27,31.63
982903,31.21,31.63
983328,31.21,31.67
983828,31.27,31.67
984387,31.27,31.65
984891,31.21,31.63
985425,31.29,31.67
985824,31.25,31.65
986374,31.21,31.69
986885,31.25,31.67
987424,31.25,31.67
987830,31.27,31.63
988355,31.29,31.67
988882,31.21,31.69
989410,31.21,31.67
989910,31.25,31.65
990328,31.27,31.67
990842,31.25,31.65
991395,31.25,31.65
991898,31.27,31.65
992433,31.27,31.65
992838,31.19,31.63
993371,31.33,31.65
993904,31.25,31.61
994413,31.21,31.67
994827,31.21,31.65
995362,31.25,31.65
995885,31.25,31.67
996385,31.21,31.65
996910,31.15,31.65
997339,31.29,31.65
997867,31.19,31.69
998380,31.21,31.65
998913,31.25,31.65
999411,31.29,31.67
999876,31.21,31.65
1000391,31.25,31.65
1000923,31.27,31.69
1001346,31.25,31.63
1001923,31.29,31.67
1002335,31.25,31.67
1002853,31.21,31.65
1003385,31.27,31.65
1003834,31.27,31.67
1004340,31.15,31.65
1004902,31.25,31.67
1005323,31.27,31.67
1005846,31.27,31.67
1006380,31.27,31.67
1006831,31.27,31.67
1007337,31.21,31.65
1007879,31.27,31.65
1008331,31.19,31.67
1008845,31.27,31.69
1009385,31.25,31.67
1009830,31.21,31.65
1010381,31.21,31.63
1010901,31.25,31.65
1011331,31.27,31.67
1011881,31.25,31.67
1012424,31.19,31.65
1012827,31.19,31.65
1013364,31.25,31.65
1013824,31.25,31.65
1014323,31.27,31.65
1014849,31.27,31.67
1015402,31.21,31.67
1015827,31.25,31.65
1016335,31.21,31.65
1016875,31.21,31.65
1017327,31.25,31.65
1017823,31.29,31.65
1018364,31.27,31.65
1018912,31.21,31.65
1019355,31.21,31.65
1019869,31.27,31.67
1020421,31.19,31.65
1020866,31.25,31.65
1021400,31.25,31.65
1021919,31.29,31.69
1022339,31.25,31.65
1022914,31.29,31.65
1023331,31.21,31.67
1023842,31.29,31.65
1024327,31.27,31.67
1024838,31.29,31.67
1025360,31.27,31.63
1025898,31.27,31.65
1026335,31.27,31.63
1026854,31.29,31.67
1027406,31.29,31.67
1027842,31.29,31.67
1028380,31.33,31.71
1028898,31.33,31.67
1029353,31.27,31.67
1029893,31.27,31.69
1030445,31.33,31.67
1030845,31.27,31.65
1031402,31.27,31.69
1031831,31.27,31.67
1032349,31.29,31.69
1032828,31.27,31.65
1033327,31.29,31.67
1033858,31.25,31.65
1034390,31.21,31.67
1034823,31.33,31.69
1035325,31.35,31.67
1035879,31.33,31.69
1036341,31.29,31.69
1036862,31.27,31.65
1037378,31.33,31.69
1037844,31.33,31.69
1038367,31.29,31.67
1038907,31.27,31.69
1039421,31.39,31.67
1039887,31.27,31.67
1040418,31.29,31.67
1040830,31.33,31.67
1041355,31.29,31.67
1041823,31.35,31.65
1042334,31.33,31.71
1042850,31.27,31.67
1043393,31.29,31.67
1043835,31.29,31.71
1044344,31.25,31.67
1044906,31.21,31.63
1045327,31.27,31.67
1045859,31.29,31.69
1046383,31.29,31.65
1046824,31.33,31.71
1047379,31.27,31.65
1047920,31.29,31.69
1048378,31.29,31.65
1048919,31.27,31.69
1049323,31.21,31.67
1049834,31.21,31.69
1050416,31.25,31.67
1050824,31.19,31.63
1051333,31.21,31.67
1051875,31.25,31.67
1052324,31.25,31.65
1052831,31.25,31.67
1053372,31.25,31.69
1053827,31.27,31.69
1054327,31.27,31.69
1054846,31.25,31.67
1055328,31.33,31.67
1055834,31.27,31.67
1056377,31.21,31.67
1056890,31.25,31.65
1057355,31.29,31.69
1057874,31.21,31.67
1058410,31.25,31.67
1058924,31.21,31.65
1059397,31.25,31.67
1059911,31.25,31.65
1060332,31.21,31.69
1060968,31.21,31.65
1061324,31.29,31.67
1061823,31.25,31.65
1062364,31.25,31.65
1063002,31.25,31.65
1063323,31.27,31.69
1063862,31.25,31.67
1064324,31.21,31.67
1064824,31.29,31.69
1065347,31.27,31.67
1065884,31.25,31.67
1066343,31.21,31.67
1066834,31.33,31.71
1067394,31.19,31.65
1067838,31.27,31.65
1068352,31.25,31.63
1068893,31.21,31.71
1069334,31.27,31.65
1069885,31.33,31.69
1070402,31.21,31.65
1070827,31.25,31.67
1071355,31.27,31.67
1071931,31.27,31.67
1072331,31.27,31.67
1072863,31.27,31.67
1073324,31.25,31.65
1073827,31.27,31.65
1074345,31.25,31.67
1074912,31.21,31.67
1075330,31.19,31.69
1075851,31.25,31.67
1076393,31.27,31.69
1076826,31.25,31.65
1077351,31.25,31.67
1077897,31.25,31.67
1078339,31.25,31.69
1078880,31.29,31.67
1079393,31.29,31.67
1079838,31.25,31.67
1080389,31.27,31.63
1080838,31.25,31.65
1081334,31.25,31.67
1081895,31.25,31.67
1082324,31.27,31.67
1082831,31.21,31.69
1083369,31.27,31.67
1083835,31.21,31.65
1084328,31.21,31.65
1084867,31.25,31.69
1085324,31.21,31.69
1085844,31.25,31.67
1086359,31.29,31.69
1086835,31.29,31.69
1087348,31.25,31.69
1087887,31.19,31.65
1088405,31.19,31.67
1088864,31.19,31.67
1089411,31.25,31.63
1089947,31.25,31.67
1090355,31.25,31.65
1090907,31.27,31.65
1091324,31.25,31.67
1091835,31.27,31.67
1092399,31.27,31.65
1092823,31.29,31.67
1093334,31.25,31.67
1093884,31.25,31.65
1094324,31.27,31.67
1094824,31.27,31.67
1095379,31.27,31.69
1095824,31.29,31.65
1096324,31.33,31.67
1096850,31.21,31.69
1097331,31.27,31.63
1097841,31.15,31.67
1098376,31.29,31.69
1098890,31.25,31.67
1099361,31.21,31.67
1099881,31.29,31.67
1100425,31.19,31.65
1100837,31.25,31.67
1101418,31.27,31.67
1101831,31.33,31.63
1102343,31.25,31.65
1102883,31.27,31.67
1103323,31.29,31.67
1103823,31.27,31.65
1104375,31.29,31.69
1104831,31.27,31.67
1105323,31.33,31.69
1105854,31.29,31.69
1106328,31.29,31.67
1106834,31.29,31.65
1107365,31.29,31.67
1107901,31.29,31.67
1108331,31.29,31.67
1108875,31.29,31.67
1109413,31.25,31.67
1109863,31.27,31.67
1110375,31.27,31.65
1110931,31.33,31.69
1111474,31.35,31.69
1111920,31.29,31.67
1112323,31.29,31.65
1112848,31.27,31.65
1113380,31.33,31.69
1113824,31.29,31.67
1114327,31.25,31.67
1114880,31.25,31.67
1115323,31.27,31.67
1115830,31.25,31.67
1116360,31.27,31.67
1116845,31.29,31.67
1117342,31.25,31.67
1117887,31.27,31.69
1118325,31.27,31.71
1118875,31.27,31.67
1119388,31.27,31.69
1119831,31.25,31.65
1120464,31.27,31.67
1120924,31.25,31.65
1121324,31.19,31.65
1121866,31.27,31.69
1122503,31.27,31.69
1122834,31.29,31.69
1123358,31.27,31.67
1123834,31.21,31.67
1124345,31.21,31.65
1124881,31.25,31.65
1125323,31.21,31.67
1125831,31.27,31.69
1126372,31.21,31.65
1126919,31.29,31.69
1127360,31.27,31.67
1127886,31.25,31.65
1128427,31.27,31.65
1128946,31.19,31.67
1129411,31.25,31.67
1129824,31.27,31.69
1130345,31.27,31.67
1130985,31.25,31.65
1131324,31.25,31.69
1131828,31.27,31.69
1132383,31.21,31.63
1132830,31.21,31.71
1133338,31.21,31.67
1133855,31.27,31.67
1134327,31.29,31.69
1134827,31.25,31.67
1135364,31.25,31.67
1135889,31.19,31.65
1136351,31.25,31.65
1136872,31.21,31.65
1137406,31.25,31.65
1137852,31.27,31.65
1138392,31.25,31.65
1138912,31.21,31.65
1139335,31.21,31.69
1139901,31.25,31.67
1140324,31.21,31.65
1140827,31.21,31.69
1141365,31.29,31.67
1141827,31.29,31.65
1142327,31.25,31.67
1142840,31.21,31.69
1143406,31.27,31.67
1143827,31.19,31.67
1144352,31.21,31.65
1144878,31.21,31.65
1145323,31.33,31.69
1145867,31.29,31.67
1146406,31.27,31.67
1146924,31.19,31.65
1147381,31.21,31.65
1147920,31.27,31.67
1148324,31.27,31.67
1148873,31.21,31.65
1149416,31.29,31.67
1149824,31.27,31.69
1150357,31.25,31.67
1150827,31.29,31.67
1151323,31.19,31.67
1151855,31.29,31.69
1152408,31.25,31.67
1152830,31.27,31.67
1153349,31.19,31.67
1153823,31.25,31.65
1154339,31.27,31.65
1154879,31.25,31.65
1155397,31.25,31.65
1155860,31.25,31.67
1156374,31.25,31.65
1156914,31.25,31.67
1157324,31.27,31.67
1157904,31.27,31.67
1158420,31.27,31.67
1158824,31.25,31.65
1159354,31.27,31.65
1159824,31.25,31.65
1160331,31.21,31.67
1160849,31.27,31.65
1161396,31.29,31.67
1161834,31.25,31.67
1162342,31.27,31.69
1162893,31.29,31.67
1163331,31.25,31.63
1163858,31.29,31.65
1164376,31.13,31.63
1164831,31.29,31.67
1165379,31.27,31.65
1165922,31.33,31.69
1166325,31.25,31.65
1166879,31.33,31.69
1167428,31.25,31.65
1167824,31.25,31.65
1168381,31.21,31.67
1168824,31.33,31.69
1169331,31.25,31.65
1169864,31.29,31.65
1170334,31.29,31.65
1170827,31.25,31.67
1171359,31.27,31.65
1171895,31.33,31.67
1172326,31.25,31.61
1172842,31.29,31.65
1173400,31.33,31.71
1173851,31.25,31.65
1174392,31.29,31.67
1174913,31.27,31.69
1175378,31.27,31.65
1175894,31.25,31.69
1176323,31.21,31.65
1176835,31.29,31.67
1177515,31.29,31.67
1177827,31.29,31.67
1178348,31.27,31.67
1178889,31.27,31.67
1179324,31.21,31.67
1179828,31.25,31.65
1180384,31.29,31.69
1180835,31.29,31.69
1181345,31.27,31.67
1181890,31.27,31.67
1182331,31.21,31.67
1182879,31.27,31.65
1183402,31.27,31.65
1183833,31.29,31.69
1184381,31.29,31.65
1184932,31.29,31.67
1185331,31.29,31.65
1185884,31.29,31.65
1186323,31.21,31.65
1186831,31.25,31.65
1187354,31.25,31.65
1187827,31.27,31.65
1188323,31.27,31.65
1188845,31.27,31.67
1189384,31.29,31.65
1189830,31.29,31.69
1190332,31.25,31.65
1190877,31.29,31.67
1191324,31.39,31.65
1191854,31.35,31.69
1192367,31.27,31.65
1192910,31.27,31.63
1193353,31.29,31.67
1193898,31.33,31.65
1194415,31.33,31.67
1194959,31.33,31.67
1195404,31.25,31.67
1195824,31.29,31.67
1196335,31.29,31.67
1196918,31.33,31.69
1197323,31.27,31.67
1197825,31.35,31.69
1198359,31.39,31.67
1198823,31.29,31.67
1199323,31.27,31.69
1199844,31.29,31.69
1200397,31.33,31.67
1200843,31.27,31.65
1201336,31.29,31.65
1201896,31.29,31.69
1202331,31.33,31.67
1202848,31.33,31.69
1203388,31.33,31.69
1203831,31.21,31.65
1204372,31.29,31.65
1204889,31.33,31.65
1205428,31.27,31.69
1205865,31.27,31.65
1206413,31.39,31.67
1206931,31.29,31.67
1207354,31.35,31.69
1207908,31.41,31.71
1208323,31.27,31.67
1208825,31.41,31.69
1209383,31.33,31.67
1209834,31.41,31.69
1210327,31.35,31.65
1210855,31.35,31.67
1211323,31.35,31.69
1211824,31.41,31.71
1212356,31.35,31.69
1212885,31.29,31.71
1213335,31.35,31.69
1213851,31.35,31.69
1214391,31.35,31.69
1214834,31.35,31.69
1215379,31.39,31.69
1215892,31.33,31.71
1216327,31.27,31.67
1216952,31.27,31.67
1217416,31.33,31.67
1217827,31.27,31.69
1218344,31.29,31.69
1218892,31.29,31.69
1219324,31.29,31.69
1219837,31.33,31.73
1220385,31.43,31.71
1220824,31.29,31.67
1221325,31.27,31.67
1221869,31.29,31.71
1222341,31.29,31.67
1222836,31.29,31.65
1223376,31.21,31.67
1223831,31.27,31.67
1224345,31.35,31.71
1224889,31.39,31.65
1225430,31.33,31.69
1225872,31.27,31.69
1226403,31.29,31.67
1226823,31.35,31.69
1227347,31.33,31.69
1227938,31.29,31.69
1228341,31.29,31.69
1228869,31.29,31.69
1229327,31.29,31.67
1229824,31.33,31.69
1230359,31.33,31.67
1230830,31.33,31.65
1231331,31.33,31.69
1231872,31.27,31.69
1232394,31.35,31.71
1232866,31.35,31.69
1233378,31.33,31.69
1233915,31.41,31.69
1234330,31.33,31.71
1234911,31.39,31.67
1235424,31.29,31.67
1235829,31.35,31.71
1236375,31.33,31.69
1236823,31.33,31.69
1237331,31.29,31.69
1237871,31.39,31.69
1238323,31.29,31.67
1238824,31.33,31.67
1239348,31.39,31.73
1239894,31.33,31.69
1240324,31.33,31.67
1240844,31.33,31.69
1241366,31.29,31.69
1241843,31.27,31.67
1242363,31.27,31.67
1242900,31.39,31.73
1243421,31.35,31.69
1243867,31.33,31.71
1244413,31.33,31.69
1244824,31.35,31.71
1245402,31.33,31.71
1245918,31.35,31.71
1246324,31.35,31.69
1246856,31.33,31.71
1247328,31.33,31.69
1247824,31.29,31.69
1248350,31.39,31.67
1248889,31.39,31.67
1249324,31.29,31.69
1249824,31.35,31.71
1250390,31.39,31.67
1250830,31.43,31.69
1251349,31.43,31.71
1251879,31.33,31.69
