timestamp_us,audio_adc
49043813,10459
49045416,9254
49046911,6880
49048111,5663
49049211,3454
49050311,2154
49051811,4987
49052911,7454
49054011,6357
49055111,8116
49056611,10608
49057711,9155
49058811,7622
49059911,7133
49061411,7354
49062511,6570
49063611,7074
49064711,6255
49066311,3951
49067411,3422
49068511,5685
49069611,5434
49071111,2370
49072211,4011
49073311,5731
49074411,5993
49075911,2663
49077011,4717
49078111,4328
49079211,4237
49080311,5601
49081811,7233
49082911,5062
49084011,5653
49085111,5777
49086611,7039
49087711,4965
49088811,6134
49089911,5605
49091411,5864
49092511,5855
49093611,5543
49094711,6027
49096211,6374
49097311,5786
49098411,7010
49099511,5838
49101011,7152
49102111,4498
49103211,6557
49104311,5998
49105411,5697
49107011,6367
49108111,6166
49109211,6163
49110311,4909
49111811,5687
49112911,6440
49114011,5066
49115111,6555
49190612,5818
49192213,6369
49193412,6247
49194513,6563
49284812,7363
49286412,3233
49287612,5896
49288712,7089
49289812,6529
49291312,6019
49292412,8182
49293512,7093
49294612,7298
49296212,8356
49297312,7655
49298412,8377
49299512,7028
49301012,6332
49302112,6515
49303212,4854
49304312,3185
49305412,5918
49306912,8139
49308012,6177
49309112,5769
49310212,7745
49311712,5328
49312812,6619
49313912,6401
49315012,5580
49316512,7274
49317612,6141
49318712,6123
49319812,7527
49321312,7701
49322412,5702
49323512,6178
49324612,7511
49326212,2337
49327312,4432
49328412,3762
49329512,3136
49331012,3925
49332112,3808
49333212,5940
49334312,3416
49335412,5083
49336912,6276
49338012,4760
49339112,4520
49340212,5617
49341712,6480
49342812,5966
49343912,6131
49345012,6349
49346512,5556
49347612,4169
49348712,5513
49349812,5959
49351312,7009
49352412,6126
49353512,5421
49354612,5769
49356112,5383
49357212,3770
49358312,6998
49359412,6539
49360912,3967
49450612,4447
49463010,6761
49538410,2762
49540012,4809
49541513,4097
49542612,6459
49543712,10430
49544812,12166
49546412,12184
49547512,9444
49548612,7007
49549712,6015
49551212,6356
49552312,5887
49553412,6743
49554512,6722
49556012,7603
49557112,10486
49558212,10054
49559312,8900
49560412,10024
49561912,10857
49563012,8297
49564112,10073
49565212,7953
49566712,8302
49567812,4516
49568912,3262
49570012,4240
49571512,2033
49572612,2714
49573712,6470
49574812,11363
49576412,6843
49577512,6382
49578612,6475
49579712,6350
49581212,6974
49582312,7466
49583412,4757
49584512,4792
49586012,5336
49587112,6299
49588212,8615
49589312,5965
49590412,3245
49591912,4312
49593012,2784
49594112,3449
49595212,4095
49596712,3117
49597812,2197
49598912,3839
49600012,8767
49601512,8691
49602612,9378
49603712,9543
49604812,10149
49606312,7016
49607412,7893
49608512,6585
49609612,6544
49611112,3215
49612212,2478
49726912,7070
49728512,4408
49729612,3679
49731112,3940
49732212,7493
49733312,10165
49734412,9455
49736012,6562
49737112,3505
49738212,5339
49739312,4922
49740412,6792
49813310,4419
49814810,6571
49816312,5862
49817512,7201
49818612,8930
49819712,8813
49821212,7140
49822312,9249
49823412,7550
49824512,9123
49826112,6100
49827212,7346
49828312,6490
49829412,8518
49830912,6411
49832012,6242
49833112,8209
49834212,6174
49835312,6578
49836812,4206
49837912,5592
49839012,5275
49840112,5524
49841612,6777
49842712,5657
49843812,5776
49844912,4155
49846412,4860
49847512,4843
49848612,5174
49849712,5842
49851212,7245
49852312,6739
49853412,7097
49854512,5851
49856112,6795
49857212,6097
49858312,7947
49859412,5542
49860912,7841
49862012,5933
49863112,6544
49864212,6993
49865312,6701
49866812,6230
49867912,5026
49869012,5970
49870112,3943
49871612,2850
49872712,1563
49873812,3367
49874912,8634
49963812,11808
49988110,5093
49989610,5895
49991110,9465
49992472,6655
49993610,4898
49994710,3707
49996210,3654
49997310,1357
49998410,979
49999510,1597
50001010,4410
50002110,6145
50003210,6475
50004310,5664
50005410,5464
50081010,10273
50082510,12197
50083610,12175
50084710,12154
50086212,12200
50087312,12176
50088412,9695
50089512,7718
50091012,8504
50092112,9314
50093212,7214
50094312,5341
50095412,6677
50096912,12182
50098012,12173
50099112,11542
50100212,9571
50101712,6589
50102812,6466
50103912,7186
50105012,6163
50106512,2627
50107612,4256
50108712,4607
50109812,4113
50111312,3889
50112412,2824
50113512,2447
50114612,1636
50116212,2133
50117312,4077
50118412,4123
50119512,6465
50121012,6544
50122112,4373
50123212,9496
50124312,11226
50125412,9907
50126912,6429
50128012,4770
50129112,2641
50130212,870
50131712,5925
50132812,6637
50133912,7316
50135012,6936
50136512,7240
50137612,7150
50226912,9648
50228512,4520
50229713,2742
50231212,5305
50232312,5894
50233412,5457
50234512,6366
50236012,5307
50237112,6248
50238212,6927
50239312,8948
50240412,8558
50241912,9555
50243012,6137
50244112,4649
50245212,6448
50246712,6880
50247812,5664
50248912,7037
50250012,5482
50251612,4296
50252712,5678
50253812,4309
50254912,2920
50256412,6109
50257512,4003
50258612,3845
50259712,5467
50333712,8083
50335312,5875
50336812,4525
50337912,4302
50339012,3644
50340112,1937
50341612,3514
50342712,6093
50343812,6741
50344912,6622
50346412,7467
50347512,7116
50348612,4996
50349712,4423
50351212,6566
50352312,5542
50353412,2585
50354512,2705
50356012,8105
50357112,7996
50358212,8939
50359312,8840
50360412,7862
50361912,7828
50363012,6329
50364112,5876
50365212,6543
50366712,6444
50367812,4712
50368912,5267
50370012,4207
50371612,4809
50372712,4337
50373812,3669
50374912,3237
50376412,6279
50466112,5693
50479521,6916
50481012,7355
50482112,6111
50483312,6937
50484412,6997
50485912,8063
50487012,10133
50488112,7646
50489212,5478
50490312,4012
50491812,5005
50492912,4692
50494012,4812
50495112,3471
50496612,5181
50497712,5656
50498812,5098
50499912,3311
50501412,3915
50502512,4628
50503612,4633
50504712,4530
50506212,3614
50507312,5377
50508412,5581
50509512,5887
50511012,9067
50512112,9674
50513212,7881
50514312,8392
50515412,7359
50517012,6260
50518112,6349
50519212,5274
50520312,6908
50593610,4219
50595212,3148
50596712,3049
50597812,7392
50598912,1054
50600012,2026
50601512,4445
50602612,5974
50603712,5917
50604812,4200
50606312,5517
50607412,8102
50608512,5333
50609612,8976
50611112,9330
50612212,9402
50613312,1219
50614412,4405
50615912,4547
50617012,5575
50618112,3456
50619212,7469
50620312,5738
50621812,4741
50622912,5449
50624012,5977
50625112,7255
50626612,5245
50740612,8757
50742213,8211
50743412,7201
50744513,2599
50746112,2368
50747212,2668
50748312,4865
50749412,4639
50750912,6126
50752012,3587
50753112,5970
50754212,6755
50755312,7188
50756812,8291
50757912,10703
50759012,5198
50760112,3073
50761612,6611
50762712,4830
50763812,5306
50764912,5760
50766412,6328
50767512,3919
50768612,595
50769712,4711
50771212,2124
50772312,3419
50773412,3064
50774512,6822
50776012,6316
50777112,3022
50778212,7016
50779312,7641
50780412,6874
50781912,6014
50783012,7208
50784112,8985
50785212,4575
50786812,6870
50787912,7785
50789012,9405
50790112,7848
50791612,7634
50792712,7976
50793812,4599
50794912,5017
50868412,11231
50869912,6634
50871412,2647
50872612,5246
50873712,5031
50874812,5278
50876312,5146
50877412,3756
50878512,2525
50879612,2408
50881112,299
50882212,2551
50883312,3457
50884412,4517
50886012,3541
50887112,3284
50888212,4123
50889312,5550
50978910,8513
50992112,6206
50993612,8575
50994712,6650
50996312,6100
50997412,5040
50998512,4153
50999612,3281
51001112,6421
51002212,6913
51003312,5906
51004412,7801
51005912,9357
51007012,6975
51008112,7564
51009212,6942
51010312,6103
51011812,6098
51012912,4138
51014012,5420
51015112,6098
51016612,5059
51017712,7598
51018812,7414
51019912,6881
51021412,7325
51022512,4385
51023612,5098
51024712,6042
51026212,3488
51027312,3911
51028412,3729
51029512,4521
51031012,7866
51032112,6182
51033212,6433
51034312,5878
51035412,5022
51037012,5172
51038112,5760
51039212,5312
51040312,5563
51041812,6585
51042912,5542
51044012,5889
51045112,5930
51046612,6127
51047712,8180
51048812,8209
51049912,7349
51051412,6719
51052512,8777
51053612,7200
51054712,6708
51128912,8421
51130512,7550
51132012,6209
51133112,2944
51134212,3561
51135312,2777
51136912,4584
51138012,10487
51139112,10980
51140212,10714
51230210,5562
51231812,6319
51233012,4784
51234112,5395
51235212,5507
51236712,9599
51237812,7452
51238912,7400
51240012,8148
51241512,7802
51242612,5298
51243712,7142
51244812,9026
51246312,7792
51247412,8817
51248512,8937
51249612,9982
51251112,6579
51252212,4449
51253312,4699
51254412,4643
51255912,2894
51257012,4919
51258112,7037
51259212,5612
51260312,4148
51261812,7575
51262912,5599
51264012,9468
51265112,8240
51266612,3472
51267712,4630
51268812,7896
51269912,9388
51271512,4483
51272612,3811
51273712,5773
51274812,6829
51276312,5676
51277412,6420
51278512,9361
51279612,8034
51281112,7127
51282212,4257
51283312,5050
51284412,9652
51285912,5765
51287012,5208
51288112,1213
51289212,1536
51290312,6051
51291812,7604
51292912,5301
51294012,2509
51295112,2724
51296612,2308
51297712,7439
51298812,5491
51299912,3967
51301412,7829
51302512,6769
51303612,3338
51304712,6012
51377810,8101
51470312,7731
51483912,5945
51485412,6054
51486912,6443
51488012,5723
51489112,3365
51490212,4038
51491712,4690
51492812,4402
51493912,4416
51495012,4516
51496512,2897
51497612,3390
51498712,4260
51499812,4741
51501312,4745
51502412,4338
51503512,5290
51504612,4652
51506212,6645
51507312,7776
51508412,7399
51509512,7037
51511012,10577
51512112,10886
51513212,8654
51514312,7543
51515412,7361
51516912,9870
51518012,7635
51519112,8935
51520212,9658
51521712,8013
51522812,7786
51523912,6330
51525012,4362
51526512,3879
51527612,4442
51528712,5878
51529812,5748
51531312,6829
51532412,7395
51533512,7031
51534612,5892
51536112,7167
51537212,7554
51538312,3331
51539412,3832
51540912,8586
51542012,6456
51543112,3697
51544212,2451
51545312,4136
51546912,6489
51548012,7118
51549112,5316
51550212,6700
51551712,4668
51552812,5265
51553912,5796
51555012,5837
51556512,5418
51557612,7362
51558712,7847
51648410,5355
51649910,7496
51747510,6515
51749010,5161
51750210,6194
51751712,5438
51752912,5186
51754012,4791
51755112,4134
51756612,6279
51757712,6643
51758812,6112
51759912,6390
51761512,8977
51762612,7633
51763712,8220
51764812,7629
51766312,6859
51767412,6996
51768512,7865
51769612,7519
51771112,5599
51772212,5509
51773312,5469
51774412,4439
51775912,2863
51777012,5991
51778112,6115
51779212,5202
51780312,8211
51781812,9348
51782912,9120
51784012,8270
51785112,8748
51786612,8379
51787712,6687
51788812,6948
51789912,5936
51791512,4640
51792612,2921
51793712,2595
51794812,2412
51796312,3318
51797412,3978
51798512,5459
51799612,5034
51801112,8326
51802212,8497
51803312,8929
51804412,6134
51805912,7321
51807012,8967
51808112,8745
51809212,5274
51810312,6336
51811812,5268
51812912,4678
51814012,7088
51815112,8558
51816612,6040
51817712,5001
51818812,5551
51819912,6010
51821412,5252
51911010,6374
51912612,7184
51913716,7307
51914912,6313
51916412,7075
51917512,6965
51918612,6718
51919712,7600
51921212,7319
51922312,7029
51923412,6339
51924512,5778
52010810,5853
52012310,4551
52013410,5840
52014510,7070
52016012,6391
52017112,5804
52018212,5867
52019312,6715
52020412,8082
52021912,5471
52023012,6607
52024112,6885
52025212,4810
52026712,5360
52027812,6989
52028912,6204
52030012,5979
52031512,5368
52032612,5276
52033712,4290
52034812,3707
52036312,4365
52037412,7414
52038512,6277
52039612,4034
52041112,7199
52042212,6419
52043312,7251
52044412,6083
52046012,9111
52047112,4428
52048212,6829
52049312,7202
52050412,9289
52051912,9591
52053012,7659
52054112,9898
52055212,10955
52056712,12135
52057812,11020
52058912,9028
52060012,7507
52061512,7314
52062612,4293
52063712,3220
52064812,2068
52066312,6770
52067412,6051
52068512,7104
52069612,2078
52071112,48
52072212,2344
52161810,122
52163310,3561
52164410,5900
52165912,8027
52167012,4572
52168112,2529
52169212,40
52170312,231
52171812,4295
52172912,8593
52174012,10306
52175112,11499
52176612,10442
52177712,9607
52178812,8774
52179912,9847
52181412,7081
52182512,4920
52183612,4590
52184712,3413
52186212,4493
52187312,5212
52188412,4798
52189512,5831
52262112,4803
52263712,5065
52264912,6519
52266512,7054
52267612,5037
52268712,5840
52269812,4852
52271312,5770
52272412,4974
52273512,5353
52274612,4914
52276112,5360
52277212,5423
52278312,7722
52279412,7297
52280912,6117
52282012,6903
52283112,6378
52284212,8005
52285312,6245
52286812,6415
52287912,6820
52289012,5936
52290112,6600
52291612,5089
52292712,5046
52293812,4663
52294912,4903
52296412,5803
52297512,5229
52298612,2966
52299712,1981
52301212,3363
52302312,4855
52303412,6981
52304512,7313
52306112,7990
52307212,6692
52308312,8576
52309412,7154
52399110,7087
52400712,8407
52402220,12146
52403412,12198
52404512,11856
52406012,10623
52407112,9283
52408212,9008
52409312,8354
52410412,7888
52412012,6512
52413112,4821
52414212,4334
52415312,3861
52416812,1783
52417912,1043
52419012,846
52420112,3219
52421612,3514
52422712,6900
52423812,6880
52424912,6923
52434912,5007
52436412,4841
52437612,5459
52438712,4389
52439812,5039
52513212,3917
52514813,4495
52516412,5189
52517612,7267
52518712,8249
52519812,4914
52521312,4386
52522412,5544
52523512,6459
52524612,6920
52526112,5102
52527212,4500
52528312,6429
52529412,6862
52531012,11178
52532112,11581
52533212,10265
52534312,7893
52535412,4046
52536912,5863
52538012,10316
52539112,11771
52540212,10494
52541712,12208
52542812,10931
52543912,9649
52545012,9290
52546512,8276
52547612,6311
52548712,6462
52549812,4847
52551312,4134
52552412,3971
52553512,4450
52554612,5399
52556112,6356
52557212,2932
52647910,1378
52649510,2489
52651112,6989
52652312,8225
52653412,8463
52654512,10156
52656012,8346
52657112,7491
52658212,4229
52659312,1594
52660412,930
52661912,3804
52663012,5592
52664112,7636
52665212,10271
52666712,8497
52667812,8410
52668912,9409
52670012,12174
52671512,10402
52672612,7627
52673712,5931
52674812,7786
52676412,6900
52677512,5320
52678612,2734
52679712,2156
52681212,3441
52682312,6354
52683412,5880
52684512,4201
52686012,2152
52687112,790
52688212,6252
52689312,6318
52690412,5098
52785813,4925
52787413,5384
52788612,6549
52789713,6365
52791212,5449
52792312,5995
52793412,6381
52794512,6499
52796112,7247
52797212,9007
52798312,10497
52799412,8782
52800912,7855
52802012,5445
52803112,5814
52804212,5733
52805312,5544
52806812,5590
52807912,4402
52809012,5583
52810112,5006
52811612,3789
52812712,5284
52813812,4817
52814912,6054
52816412,5468
52817512,6604
52818612,5031
52908511,5232
52910111,5964
52911711,4642
52912911,6069
52914011,6279
52915111,8150
52916611,8615
52917711,9412
52918811,7311
52919911,6504
52921411,7402
52922511,5029
52923611,3671
52924711,4968
52934612,6724
52936112,5196
52937213,6318
52938312,6574
52939512,6340
52941012,5158
52942112,7233
52943212,7851
52944312,7463
52945412,5209
52947012,6556
52948112,5871
52949212,6120
52950312,6018
52951812,5812
52952912,5086
52954012,6292
52955112,4952
52956612,5229
52957712,5219
52958812,5393
52959912,6443
52961412,5950
52962512,5766
52963612,6583
52964712,5048
52966212,5430
52967312,4799
52968412,5882
52969512,5629
53043212,8162
53044812,12209
53046312,10865
53047412,12185
53048512,11442
53049612,10257
53051112,7081
53052212,8977
53053312,5751
53054412,6737
53055912,4233
53057012,1683
53058112,2121
53059212,599
53060312,1933
53061912,3147
53063012,1836
53064112,3244
53065212,3533
53066712,4501
53155612,2137
53157212,658
53158412,390
53159712,152
53161212,5
53162312,947
53163412,2419
53164512,2407
53166012,973
53167112,3254
53168212,7223
53169312,11599
53170412,12192
53171912,12189
53173012,12206
53174112,9288
53175212,8578
53176712,9689
53177812,8558
53178912,8440
53180012,9601
53181512,12200
53182612,10953
53183712,8804
53184812,5575
53186412,4288
53187512,8315
53188612,9334
53189712,8660
53191212,6815
53192312,6334
53193412,5463
53194512,5745
53196012,5656
53197112,9614
53198212,10203
53199312,8243
53200412,6431
53201912,5233
53203012,2873
53204112,2527
53205212,3195
53206712,2769
53207812,1774
53208912,2469
53210012,2952
53211512,1746
53212612,4110
53213712,2707
53214812,2874
53216312,1885
53217412,3584
53218512,5832
53219612,9612
53295212,4297
53296712,2712
53297812,2467
53298912,2956
53300112,4808
53301712,8850
53302812,10645
53303912,9276
53305012,8425
53306512,4225
53396010,7812
53397512,6945
53398612,6063
53399712,6653
53401212,5735
53402312,3557
53403412,3004
53404512,2506
53406012,2008
53407112,5678
53408212,7769
53409312,9045
53410412,7893
53411912,6909
53413012,6660
53414112,7849
53415212,10002
53416712,9553
53417812,10041
53418912,7428
53420012,6693
53421512,4397
53422612,3948
53423712,4087
53424812,4936
53434712,7479
53436212,6210
53437312,5821
53438412,8365
53439512,5788
53441012,9678
53442112,11179
53443212,9830
53444312,4730
53445412,29
53446912,1152
53448012,6828
53449112,9925
53450212,8104
53451812,4173
53452912,281
53454012,1778
53455112,10510
53456612,12212
53457712,11235
53458812,9119
53459912,7305
53461412,4397
53462512,4636
53463612,5980
53464712,3408
53466212,2287
53467312,2337
53468412,2731
53469512,1531
53471012,605
53472112,30
53473212,3
53474312,1047
53475412,4403
53476912,5308
53478012,4473
53479112,3536
53480212,5355
53645821,7754
53647421,9703
53648768,7747
53649912,8695
53651412,8064
53652512,6988
53653612,7436
53654712,7854
53656212,6529
53657312,6354
53658412,5700
53659512,5685
53661012,6795
53662112,6139
53663212,6630
53664312,7011
53665412,6351
53666912,6465
53668012,6249
53669112,7134
53670212,5456
53671712,5877
53672812,8239
53673912,7625
53675012,6250
53676612,6997
53677712,6345
53678812,5722
53679912,6759
53681412,3849
53682512,3419
53683612,4305
53684712,4832
53686212,5162
53687312,4399
53688412,4391
53689512,5454
53691012,4793
53692112,5862
53693212,6898
53694312,6717
53695412,7059
53696912,5867
53698012,7368
53699112,6511
53700212,5851
53701712,6398
53702812,6685
53703912,6554
53705012,6203
53706512,6253
53707612,7366
53708712,4813
53709812,6528
53711312,6218
53712412,10060
53713512,5079
53714612,4500
53716212,5046
53717312,2730
53718412,2512
53719512,5054
53721012,4072
53722112,5380
53836113,5186
53837712,5489
53838813,7826
53839912,7098
53841412,7286
53842512,8326
53843612,7096
53844712,5533
53846212,6250
53847312,6098
53848412,5621
53849512,6616
53921411,4723
53923011,6428
53924211,4281
53925311,3697
53938810,4871
53940310,7971
53941812,5554
53943012,6755
53944112,4937
53945212,5630
53946712,3841
53947812,2087
53948912,5462
53950012,5775
53951512,8213
53952612,8999
53953712,9379
53954812,8764
53956412,7752
53957512,7118
53958612,5225
53959712,6581
53961212,5781
53962312,5387
53963412,4320
53964512,5754
53966012,4475
53967112,5540
53968212,6904
53969312,7334
53970412,8865
53971912,7925
53973012,5058
53974112,1974
53975212,2507
53976712,5341
53977812,8261
53978912,8556
53980012,9099
53981512,6012
53982612,6486
53983712,7003
53984812,9581
53986312,9405
53987412,8349
53988512,3661
53989612,5119
53991112,3733
53992212,5797
53993312,7597
53994412,8877
53996012,5876
54085610,7503
54087212,7198
54088312,5681
54089412,3368
54090912,3392
54092012,4861
54093112,5390
54094212,7526
54095312,9676
54096812,8503
54097912,9689
54099012,7464
54100112,6890
54101612,6245
54102712,7056
54103812,7056
54104912,8438
54176812,8727
54178412,6321
54179612,6945
54181212,5820
54182312,6056
54183412,6117
54184512,6631
54186012,6358
54187112,6138
54188212,4495
54189312,5500
54190412,5807
54191912,8059
54193012,8349
54194112,7415
54195212,6777
54196712,6193
54197812,5512
54198912,5093
54200012,4836
54201512,4330
54202612,5443
54203712,5234
54204812,4715
54206312,6376
54207412,6925
54208512,5668
54209612,7072
54211112,5977
54212212,5369
54213312,7468
54214412,6915
54215912,5743
54217012,6635
54218112,6707
54219212,6366
54220312,5569
54221912,5854
54223012,4141
54224112,5476
54225212,3955
54226712,6705
54227812,6810
54228912,7380
54230012,6827
54231512,7093
54232612,8380
54322310,7750
54323910,5540
54325179,2957
54326710,2803
54327810,5733
54328910,5853
54330010,7988
54331510,5759
54332610,6472
54333710,7055
54334810,6259
54336312,6223
54337412,5545
54338512,6564
54339612,6791
54341112,6487
54342212,5909
54343312,5822
54344412,5317
54345912,6189
54347012,6234
54348112,7200
54349212,5548
54350312,7800
54351912,6300
54353012,6398
54354112,5056
54355212,5669
54428810,4408
54442312,6391
54443812,1370
54444912,985
54446412,4923
54447512,6730
54448612,5004
54449712,3805
54451212,8249
54452312,10659
54453412,7515
54454512,6218
54456012,4971
54457112,4013
54458212,5484
54459312,4713
54460412,4037
54461912,3503
54463012,5927
54464112,4603
54465212,3616
54466712,6046
54467812,9671
54468912,8270
54470012,9606
54471512,7433
54472612,3661
54473712,6
54474812,39
54476412,9926
54477512,11708
54478612,9080
54479712,7933
54481212,4658
54482312,3687
54483412,2824
54572710,8436
54574212,3856
54575312,3249
54576812,5608
54577912,6200
54579012,6330
54580112,8415
54581612,8495
54582712,7951
54583812,9065
54584912,8507
54586512,5596
54587612,2073
54588712,826
54589812,3235
54591312,6251
54592412,7111
54593512,8761
54594612,7080
54596112,3190
54597212,2514
54598312,4744
54599412,7309
54600912,8421
54602012,8322
54603112,6775
54604212,5665
54605312,5898
54606812,7156
54607912,7348
54609012,8506
54610112,6323
54611612,6178
54612712,2960
54613812,3530
54614912,1716
54688412,7564
54690012,8756
54691512,5290
54692612,3287
54693712,5246
54694812,6509
54696312,7468
54697412,7131
54698512,4957
54699612,6865
54701112,5930
54702212,7788
54703312,7277
54704412,5817
54705912,7605
54707012,6810
54708112,6390
54709212,7203
54710312,5243
54711812,7393
54712912,7274
54714012,7278
54715112,4806
54716612,6871
54717712,4201
54718812,3119
54719912,3172
54721412,1839
54811012,7514
54835213,7558
54836712,12209
54837913,10329
54839012,7582
54840213,7101
54841712,5482
54842812,4018
54843912,6252
54845012,4595
54846512,7269
54847612,8205
54848712,7000
54849812,5565
54851312,3801
54852412,2781
54853512,4226
54854612,7744
54856212,7929
54857312,9168
54858412,10254
54859512,8384
54861012,5220
54862112,5508
54863212,5590
54864312,3521
54865412,4786
54866912,3214
54868012,1565
54869112,938
54870212,1773
54871712,4054
54872812,6126
54873912,5818
54875012,5012
54876512,5022
54877612,4575
54878712,2114
54879812,4396
54881312,4745
54882412,3371
54883512,4034
54884612,5157
54958510,5234
54971910,3024
54973419,3462
54974610,4764
54976112,4736
54977212,4514
54978312,5155
54979412,9372
54980912,6107
54982012,4932
54983112,4401
54984212,4441
54985312,4631
54986812,4236
54987912,4555
54989012,6428
54990112,9610
54991712,7955
54992812,5612
54993912,4682
54995012,4332
55085112,5799
55086712,7852
55087912,6716
55089012,2101
55090112,4524
55091612,10826
55092712,8680
55093812,4947
55094912,8728
55096412,9978
55097512,5433
55098612,4527
55099712,5119
55101212,2778
55102312,4275
55103412,6251
55104512,5917
55106012,7393
55107112,4280
55108212,4951
55109312,5566
55110412,5874
55111912,4758
55113012,3276
55114112,4253
55115212,5900
55116712,6384
55117812,5700
55118912,6040
55120012,6218
55121612,6576
55122712,4174
55123812,6537
55124912,5524
55126412,6723
55127512,7227
55128612,7239
55129712,5778
55131212,4637
55132312,5031
55133412,6376
55134512,7889
55136012,6368
55137112,7813
55138212,9783
55139312,7432
55140412,5218
55141912,5089
55143012,4930
55144112,4259
55145212,6103
55218612,6049
55220112,5202
55221612,7131
55222812,4241
55223912,5692
55225012,3355
55226512,5846
55227612,4866
55228712,4339
55229812,5436
55231312,7218
55232412,10025
55233512,8360
55323410,4985
55325010,7082
55326612,6296
55327812,8096
55328912,7008
55330012,9073
55331512,5539
55332612,7712
55333712,8926
55334812,8000
55336312,8828
55337412,8279
55338512,7291
55339612,7111
55341112,5835
55342212,6407
55343312,4116
55344412,5673
55345912,5345
55347012,7035
55348112,5895
55349212,6319
55350312,4999
55351912,4631
55353012,5511
55354112,5748
55355212,5433
55356712,4428
55357812,5423
55358912,5962
55360012,6313
55361512,5266
55362612,5847
55363712,5516
55364812,5451
55366312,5505
55367412,5631
55368512,8286
55369612,6743
55371112,6915
55372212,6182
55373312,5905
55374412,6785
55375912,7338
55377012,6580
55378112,6778
55379212,6032
55380312,7541
55381812,6141
55382912,7668
55384012,6682
55385112,6296
55386612,5247
55387712,5295
55388812,4832
55389912,6493
55391512,5382
55392612,6917
55393712,6146
55394812,5813
55468110,5259
55488612,7464
55490112,5736
55491612,4797
55581310,7102
55582810,7729
55583910,5901
55585010,6066
55586512,8284
55587612,5561
55588712,5165
55589812,7297
55591312,5970
55592412,5723
55593512,4579
55594612,3172
55596112,3207
55597212,5167
55598312,4171
55599412,5386
55600912,7443
55602012,4857
55603112,7055
55604212,5810
55605312,4776
55606812,8604
55607912,7524
55609012,6487
55610112,5473
55611612,5939
55612712,5042
55613812,3886
55614912,5046
55616512,5009
55617612,7286
55618712,6145
55619812,4339
55621312,4131
55622412,3413
55623512,5483
55624612,5587
55626112,6633
55627212,5368
55628312,6169
55629412,7442
55630912,6096
55632012,6682
55633112,9698
55634212,11253
55635312,11144
55636812,6853
55637912,5346
55639012,4261
55640112,5485
55641612,3266
55642712,5206
55643812,4060
55644912,4672
55646412,5709
55647512,5610
55648612,5933
55649712,7582
55651212,6193
55652312,5532
55653412,5784
55654512,5824
55656112,5749
55657212,4808
55747010,1743
55848810,2245
55850410,5682
55852012,7573
55853112,8274
55854212,6000
55855312,5727
55856812,6135
55857912,7644
55859012,7347
55860112,7544
55861612,7216
55862712,6187
55863812,5406
55864912,5973
55866412,3818
55867512,3157
55868612,5120
55869712,6263
55871212,5811
55872312,8809
55873412,8292
55874512,8079
55876012,8441
55877112,8786
55878212,6268
55879312,5380
55880412,4993
55882012,3247
55883112,1775
55884212,2462
55885312,303
55886812,4225
55887912,6909
55889012,8785
55890112,7136
55891612,2106
55892712,5717
55893812,7417
55894912,9476
55896412,5720
55897512,5363
55898612,7404
55899712,8645
55901212,7377
55902312,5342
55903412,7196
55904512,12206
55906012,12160
55907112,9451
55908212,7867
55909312,8688
55910412,5205
55911912,7088
55913012,9903
55914112,9402
55915212,8071
55916712,2256
55917812,19
55918912,2862
55920012,5416
55921612,4777
55922712,2635
55923812,2821
56013110,8046
56025412,7864
56026912,8990
56028012,7078
56029112,7063
56030212,8156
56031812,6782
56032912,6774
56034012,6189
56035112,6436
56108910,4652
56110510,6826
56112011,7068
56113111,6254
56114211,6075
56115311,6460
56116811,7069
56117911,6533
56119011,8011
56120111,8185
56121611,6626
56122711,6566
56123811,6419
56124911,4657
56126411,3161
56127511,3076
56128611,3671
56129711,4298
56131211,6542
56132311,5986
56133411,6423
56134511,6641
56136011,4791
56137111,5936
56138211,6440
56139311,5896
56140411,5473
56142011,6677
56143111,6198
56144211,7352
56145311,4899
56146811,5293
56147911,3684
56149011,7523
56150111,6711
56151611,8035
56152711,8998
56153811,10067
56154911,9412
56156411,10403
56157511,9569
56158611,8111
56159711,6175
56161211,6564
56162311,3904
56163411,6020
56164511,5383
56166011,5874
56167111,5820
56168211,6167
56169311,4845
56170411,6779
56171911,5885
56173011,6185
56262912,8320
56264512,9160
56266112,8915
56267212,9701
56268312,8091
56269412,4735
56270912,6087
56272012,6676
56273112,4957
56274212,4885
56275312,5840
56276812,3416
56277912,4380
56279012,4576
56280112,6145
56281612,7469
56282712,7142
56283812,5531
56284912,6217
56358721,7846
56360321,6428
56361921,7790
56363112,7156
56364212,5361
56365312,5236
56366812,4905
56367912,3887
56369012,5625
56370112,6764
56371612,5558
56372712,7117
56373812,4242
56374912,5397
56376512,5084
56377612,6108
56378712,7965
56379812,7831
56381312,6425
56382412,6060
56383512,8343
56384612,6765
56386112,5876
56387212,6697
56388312,5993
56389412,5397
56390912,7221
56392012,6505
56393112,6580
56394212,5773
56395312,5200
56396812,4318
56397912,5790
56399012,6705
56400112,6335
56401612,6767
56402712,6395
56403812,4954
56404912,5268
56406412,5931
56407512,5332
56408612,6701
56409712,6561
56411212,5985
56412312,5692
56500910,5812
56515512,6499
56517012,6179
56518112,7239
56519212,6123
56520412,5712
56522012,5873
56523112,4952
56524212,5277
56525312,5495
56526812,7037
56527912,7016
56529012,7099
56530112,9129
56531612,6410
56532712,7047
56533812,6873
56534912,6585
