timestamp_us,ax,ay,az,gx,gy,gz
25560911,784,-212,-13464,93,346,90
25565711,784,-212,-13464,93,346,90
25570511,844,-128,-13620,91,296,129
25664910,956,-128,-13584,71,362,102
25666410,776,-148,-13680,85,351,90
25671312,928,-164,-13604,111,343,84
25676112,816,-136,-13336,84,334,83
25681012,792,-116,-13676,76,342,87
25685812,792,-116,-13676,76,342,87
25690612,712,-184,-13564,101,326,101
25695412,872,-156,-13616,113,361,94
25701312,732,-48,-13452,89,343,109
25797512,884,-152,-13296,103,363,95
25801312,860,-20,-13588,134,339,106
25806112,824,-148,-13680,103,343,99
25810912,824,-148,-13680,103,343,99
25815712,736,-132,-13636,111,312,127
25820512,988,-32,-13588,121,336,89
25826412,868,-264,-13628,90,365,97
25850711,756,-76,-13396,86,339,127
25855611,796,-184,-13740,129,334,103
25949010,780,-204,-13500,113,338,104
25950610,780,-204,-13500,113,338,104
25955412,800,-112,-13564,99,364,83
25961312,816,-144,-13568,79,327,88
25966112,748,-156,-13472,96,328,102
25971012,748,-156,-13472,96,328,102
25975812,764,-116,-13536,67,314,97
25980612,748,-108,-13588,123,338,90
25985412,820,-208,-13672,120,339,97
25991312,772,-112,-13488,104,346,95
25996112,820,-224,-13536,108,355,92
26068811,880,-212,-13512,106,321,104
26070411,880,-212,-13512,106,321,104
26076311,788,-188,-13736,77,318,94
26081111,832,-60,-13620,87,342,102
26085911,832,-60,-13620,87,342,102
26090711,768,-80,-13488,100,348,94
26095511,860,-88,-13252,106,346,107
26187010,884,-32,-13512,118,321,87
26191010,884,-32,-13512,118,321,87
26195810,752,-64,-13548,102,297,105
26200610,936,-112,-13420,122,346,84
26205412,800,-212,-13484,114,324,81
26211312,848,-96,-13684,103,353,120
26216112,744,-120,-13452,83,325,103
26221012,744,-120,-13452,83,325,103
26225812,852,-108,-13480,106,344,86
26230612,868,-96,-13740,109,333,103
26235412,880,-160,-13644,95,337,91
26241312,828,-200,-13596,112,355,74
26246112,828,-200,-13596,112,355,74
26319312,940,-116,-13576,110,329,90
26320912,940,-116,-13576,110,329,90
26325712,780,-68,-13528,113,353,95
26346411,800,-80,-13548,118,333,84
26351311,836,-168,-13648,114,330,107
26444810,840,-100,-13488,109,303,103
26446310,876,-124,-13588,126,335,116
26451212,876,-124,-13588,126,335,116
26456012,796,-92,-13420,81,322,98
26460912,832,-128,-13644,100,363,109
26465712,928,-136,-13472,96,340,91
26470512,928,-100,-13592,115,339,91
26476412,800,-172,-13700,73,325,116
26481212,800,-172,-13700,73,325,116
26486012,872,-144,-13636,99,314,107
26490912,848,-156,-13456,86,330,119
26495712,852,-176,-13540,111,341,121
26500512,856,-204,-13496,83,343,89
26506412,808,-92,-13620,67,308,94
26511212,808,-92,-13620,67,308,94
26583510,820,-80,-13516,92,342,97
26586110,820,-80,-13516,92,342,97
26590912,896,-44,-13416,83,327,80
26682012,772,-152,-13616,111,309,95
26685812,772,-152,-13616,111,309,95
26690612,836,-132,-13540,113,348,100
26695512,880,-36,-13696,114,346,89
26701412,852,-92,-13556,115,328,95
26706212,852,-92,-13556,115,328,95
26711012,800,-88,-13668,94,336,97
26715812,880,-144,-13532,77,344,106
26720612,884,-172,-13684,105,359,106
26725512,748,-204,-13444,131,377,120
26731412,872,-212,-13596,90,309,78
26736212,872,-212,-13596,90,309,78
26741012,840,-136,-13520,101,308,107
26745812,880,-176,-13488,129,321,94
26750612,860,-168,-13480,91,369,95
26755412,704,-96,-13680,104,357,96
26871911,780,-108,-13608,113,323,111
26961610,840,-176,-13520,96,322,98
26965610,840,-176,-13520,96,322,98
26970410,868,-176,-13556,89,348,84
26976310,848,-104,-13748,99,312,104
26981111,864,-176,-13660,105,342,116
26985911,764,-48,-13688,97,341,96
26990711,844,-44,-13504,114,329,105
26995611,760,-204,-13436,102,334,107
27000411,856,-120,-13756,110,337,84
27006311,824,-56,-13520,95,337,103
27011111,852,-256,-13612,95,345,99
27015911,944,-116,-13764,105,345,99
27020711,856,-88,-13588,103,320,88
27025511,720,-64,-13708,88,342,106
27031411,852,-116,-13608,87,337,106
27036311,760,-184,-13668,134,334,109
27126479,848,-76,-13580,98,328,103
27131410,848,-76,-13580,98,328,103
27136210,820,-12,-13508,81,322,82
27141112,876,-108,-13568,103,355,107
27213011,988,-224,-13632,115,358,96
27215811,988,-224,-13632,115,358,96
27220611,868,-76,-13280,104,344,82
27225411,804,-176,-13696,120,364,101
27231411,844,-136,-13604,93,338,98
27236211,832,-132,-13584,112,331,119
27241011,768,-36,-13376,115,300,93
27245811,888,-216,-13456,117,321,111
27250611,736,-196,-13444,109,341,111
27255411,816,-108,-13668,107,333,110
27261311,788,-144,-13516,128,359,100
27266111,792,-120,-13632,110,319,73
27271011,888,-72,-13440,89,354,92
27363312,896,-116,-13424,93,337,88
27375611,836,-144,-13744,111,391,97
27380411,720,-104,-13704,117,344,88
27386411,780,-216,-13464,133,303,126
27391211,820,-144,-13548,120,305,111
27396011,888,-168,-13324,68,339,116
27400811,752,-148,-13552,94,332,98
27473712,772,-180,-13580,106,347,112
27476512,772,-180,-13580,106,347,112
27481312,848,-96,-13796,91,329,94
27486112,796,-152,-13592,104,327,93
27490912,812,-216,-13488,133,324,109
27495812,812,-120,-13548,119,348,107
27500612,848,-132,-13684,125,324,101
27505412,800,-56,-13572,119,349,112
27511312,796,-88,-13556,128,329,104
27516112,876,-148,-13616,120,362,84
27520912,860,-144,-13616,84,353,100
27612010,908,-80,-13524,107,351,91
27615812,908,-80,-13524,107,351,91
27620612,756,-84,-13508,119,350,100
27625412,852,-208,-13604,106,346,79
27631312,792,-92,-13708,80,347,94
27636112,900,-80,-13476,91,340,106
27640912,876,-76,-13656,113,334,126
27645712,780,-64,-13432,88,320,119
27650512,840,-36,-13696,113,325,106
27722910,872,-64,-13724,99,321,93
27725612,872,-64,-13724,99,321,93
27730412,820,-4,-13488,112,335,91
27736312,816,-48,-13636,106,303,90
27741112,792,-88,-13588,113,323,88
27745912,928,-232,-13536,121,321,93
27750712,928,-216,-13492,96,320,101
27755612,836,-76,-13416,106,320,117
27873210,840,-220,-13592,111,345,105
27901110,928,-200,-13512,104,334,109
27905910,784,-68,-13516,85,334,103
27910712,840,-244,-13548,126,341,92
27915512,800,-156,-13616,103,331,95
27921412,852,-132,-13560,96,309,92
27926212,808,-112,-13424,99,309,122
27931012,812,-80,-13452,116,328,114
27935812,820,-80,-13520,114,357,90
27940712,704,-72,-13492,103,333,102
27945512,808,-120,-13572,88,348,98
27951412,796,-120,-13584,102,354,104
28023412,908,-76,-13348,91,371,112
28026012,908,-76,-13348,91,371,112
28030812,716,-224,-13740,95,329,102
28035612,816,-204,-13716,114,329,104
28040412,856,-112,-13604,121,320,123
28046312,916,-104,-13612,115,365,102
28136212,916,-104,-13612,115,365,102
28141212,868,-160,-13492,130,355,85
28146012,852,-212,-13464,84,304,92
28150912,788,-128,-13536,107,336,100
28155712,800,-128,-13720,100,314,107
28160512,824,-192,-13544,94,335,108
28166412,748,-108,-13404,80,338,91
28171212,832,-132,-13564,99,309,82
28176012,772,-132,-13576,109,350,94
28180912,800,-24,-13636,103,326,103
28185712,956,-140,-13576,108,330,126
28190512,768,-116,-13668,117,296,116
28196412,752,-128,-13624,104,322,88
28201212,692,-180,-13536,110,351,92
28274210,852,-252,-13512,68,355,111
28275710,852,-252,-13512,68,355,111
28280510,868,-156,-13456,104,345,74
28373810,864,-72,-13656,106,320,90
28404712,820,-124,-13728,100,316,107
28406212,820,-124,-13728,100,316,107
28411112,748,-92,-13708,107,315,85
28415912,888,-80,-13544,90,339,102
28420712,804,-56,-13376,98,344,70
28425612,784,-196,-13452,97,340,96
28430412,804,-156,-13532,111,345,86
28436312,900,-120,-13604,102,344,69
28441112,872,-124,-13740,62,354,126
28445912,872,-140,-13284,131,355,106
28450712,832,-208,-13504,86,312,91
28455512,876,-240,-13732,105,340,110
28461412,920,-144,-13428,111,323,92
28466312,856,-72,-13656,100,341,74
28471112,764,-220,-13576,82,352,106
28475912,848,-132,-13720,72,302,90
28548111,808,-120,-13564,107,312,106
28550911,728,-28,-13424,94,343,116
28640813,728,-28,-13424,94,343,116
28645712,812,-260,-13628,107,337,90
28650512,836,-80,-13604,76,329,89
28655412,880,-176,-13628,103,326,94
28661312,784,-96,-13620,113,321,84
28666112,916,-232,-13672,106,354,90
28670912,876,-200,-13440,145,335,89
28675712,916,-168,-13636,101,357,95
28680512,820,-220,-13632,84,341,96
28685412,940,-84,-13604,86,344,105
28691312,956,-96,-13548,103,357,93
28696112,800,-116,-13616,108,330,81
28700912,808,-128,-13568,112,334,112
28705712,800,-108,-13520,104,303,63
28710512,872,-140,-13444,87,331,104
28716412,928,-148,-13536,121,324,86
28806412,928,-148,-13536,121,324,86
28811312,844,-116,-13684,100,323,89
28907711,784,-164,-13468,95,352,97
28922312,856,-88,-13644,81,338,112
28926212,856,-88,-13644,81,338,112
28931112,884,-180,-13484,94,338,118
28935912,884,-168,-13436,86,323,92
28940712,860,-60,-13520,80,343,86
28945512,896,-72,-13472,118,328,90
28951412,760,-8,-13584,80,316,90
28956212,868,-108,-13640,100,343,105
28961012,744,-228,-13548,94,341,101
28965812,848,-164,-13600,112,335,97
28970712,800,-140,-13596,106,327,93
28975512,884,-72,-13452,93,379,95
28981412,840,-220,-13612,89,341,79
28986212,928,-152,-13640,78,344,93
28991012,844,-52,-13468,108,349,79
29080010,844,-52,-13468,108,349,79
29081611,844,-52,-13468,108,349,79
29086411,820,-140,-13640,78,331,89
29091211,1004,-184,-13600,101,349,69
29162512,832,-100,-13624,115,339,109
29166412,832,-100,-13624,115,339,109
29171212,848,-112,-13604,115,323,83
29176012,800,-152,-13760,113,313,99
29180812,848,-100,-13476,118,328,91
29185612,904,-172,-13520,113,354,85
29190412,772,-156,-13604,103,370,86
29196412,844,-60,-13568,112,347,63
29201212,896,-124,-13588,102,348,117
29206012,676,-188,-13520,108,309,115
29210812,864,-116,-13516,100,318,99
29215612,816,-60,-13452,109,341,84
29220412,784,-164,-13576,119,339,104
29226312,720,-68,-13476,85,327,120
29316212,720,-68,-13476,85,327,120
29321212,792,-64,-13408,98,325,92
29326012,824,-100,-13516,102,324,93
29343012,868,-116,-13536,81,338,108
29345612,868,-116,-13536,81,338,108
29350412,908,-68,-13504,89,330,103
29422912,920,-164,-13572,107,313,102
29425618,920,-164,-13572,107,313,102
29430412,880,-12,-13540,91,347,94
29436312,788,-156,-13544,96,336,91
29441112,900,-68,-13464,117,337,74
29445912,908,-124,-13452,109,349,109
29450712,876,-104,-13596,83,325,92
29455512,808,-212,-13684,105,344,73
29461412,808,-160,-13656,112,335,94
29466312,848,-192,-13692,119,328,92
29471112,804,-180,-13532,102,337,92
29475912,772,-168,-13652,118,326,79
29569210,832,-168,-13588,134,324,96
29570712,832,-168,-13588,134,324,96
29575612,848,-116,-13504,104,319,119
29580512,860,-152,-13544,109,302,115
29586412,840,-100,-13568,117,333,92
29591212,872,-72,-13604,84,343,84
29596012,772,-120,-13704,111,363,100
29600812,824,-100,-13556,85,332,87
29673410,848,-124,-13496,117,354,102
29676010,848,-124,-13496,117,354,102
29680812,768,-40,-13668,106,334,100
29685612,812,-64,-13656,103,329,124
29690412,760,-160,-13504,109,342,92
29696312,780,-184,-13656,112,354,85
29701112,852,-124,-13580,110,338,98
29705912,904,-192,-13524,110,340,90
29710812,880,-144,-13472,103,337,112
29715612,812,-196,-13752,111,317,101
29806810,856,-160,-13672,115,341,96
29810810,796,-148,-13664,92,356,94
29815610,872,-180,-13548,91,353,100
29820410,740,-108,-13600,94,354,84
29826312,880,-136,-13520,99,315,65
29836311,760,-204,-13516,113,328,96
29841211,800,-96,-13508,111,367,93
29846111,856,-152,-13656,99,361,119
29850911,764,-176,-13768,101,327,83
29855711,964,-80,-13372,109,347,113
29952612,788,-64,-13392,90,354,108
29955412,788,-64,-13392,90,354,108
29961412,900,-52,-13388,140,368,104
29966212,856,-196,-13480,100,341,108
29971012,868,-156,-13768,116,321,97
29975812,732,-120,-13640,99,312,103
29980712,880,-188,-13516,95,325,122
29985512,724,-164,-13416,96,345,116
30077712,704,-108,-13504,98,325,105
30080612,704,-108,-13504,98,325,105
30085412,864,-36,-13488,127,339,91
30091312,864,-216,-13640,124,348,114
30096112,760,-112,-13680,77,340,81
30100912,812,-136,-13560,98,356,95
30105712,956,-52,-13460,124,316,106
30110612,952,-92,-13628,112,368,94
30115412,768,-76,-13676,97,342,76
30121312,752,-148,-13896,89,318,88
30126112,768,-84,-13532,117,326,110
30130912,776,-184,-13496,102,307,115
30203310,844,-56,-13560,101,358,111
30205910,844,-56,-13560,101,358,111
30210712,896,-128,-13456,99,360,82
30215512,844,-20,-13640,93,345,81
30221412,868,-220,-13772,94,342,88
30314712,852,-136,-13608,90,369,86
30316322,852,-136,-13608,90,369,86
30321312,768,-264,-13488,93,336,87
30326112,928,-140,-13564,112,344,119
30343111,752,-164,-13676,111,329,74
30345711,752,-164,-13676,111,329,74
30350511,752,-76,-13640,79,313,97
30355411,840,-164,-13476,116,323,82
30361311,800,-112,-13396,83,344,76
30366111,892,-156,-13584,72,364,107
30370911,792,-96,-13720,88,336,90
30375711,872,-104,-13736,110,318,59
30380511,836,-152,-13372,80,284,88
30386411,880,-80,-13504,118,345,107
30391211,732,-112,-13432,89,318,97
