timestamp_us,ax,ay,az,gx,gy,gz
23254812,1080,-252,-13684,124,332,87
23346510,980,-472,-13628,105,314,118
23424410,968,-412,-13432,119,312,116
23456011,1036,-392,-13468,85,337,93
23459811,1032,-444,-13584,121,372,91
23464611,1132,-400,-13692,110,329,98
23469511,1088,-500,-13428,99,334,128
23475411,1080,-496,-13372,106,314,128
23480211,1096,-424,-13440,102,340,100
23485011,1200,-324,-13468,71,344,101
23489811,1044,-308,-13520,117,303,111
23494611,1152,-388,-13552,100,349,107
23499411,1108,-564,-13548,103,332,97
23505311,964,-444,-13552,121,318,77
23510211,1076,-492,-13668,112,322,93
23515011,1064,-480,-13528,102,319,105
23519811,1100,-380,-13544,101,342,107
23524611,1088,-400,-13500,95,333,92
23529411,1008,-420,-13592,104,365,85
23619714,1100,-452,-13508,81,362,100
23624612,1108,-424,-13360,116,329,101
23629412,996,-484,-13572,126,283,107
23704410,1216,-468,-13464,89,348,109
23709411,1040,-424,-13664,122,325,102
23715311,1136,-408,-13560,102,328,85
23720211,1188,-520,-13668,111,326,96
23725011,1028,-600,-13424,103,341,115
23729811,1012,-444,-13544,92,317,91
23734611,1020,-456,-13432,94,335,84
23739411,1028,-372,-13504,105,337,102
23745311,1108,-500,-13560,98,325,111
23750211,948,-468,-13616,108,358,101
23755011,972,-516,-13604,84,322,100
23759811,1080,-448,-13568,114,300,101
23764611,992,-296,-13384,86,350,87
23769411,1064,-436,-13456,114,326,105
23859712,1064,-380,-13480,94,347,94
23864712,976,-436,-13336,127,337,123
23869512,1108,-436,-13596,123,328,124
23874412,1052,-472,-13448,84,314,113
23880312,1136,-488,-13660,94,345,87
23885112,1024,-512,-13296,127,343,113
23959610,992,-484,-13644,76,328,127
23973012,956,-368,-13500,105,321,115
23974512,1076,-584,-13476,114,386,114
23979412,1108,-440,-13628,55,374,82
23985312,1200,-468,-13668,122,295,90
23990112,1132,-368,-13436,80,300,102
23995012,940,-396,-13632,130,317,114
23999812,1040,-436,-13380,114,384,96
24004612,1052,-448,-13604,100,335,122
24009412,1024,-532,-13424,116,312,76
24015312,1028,-444,-13516,103,318,89
24020112,1080,-428,-13344,80,335,116
24136210,1136,-420,-13436,107,337,96
24140012,1164,-332,-13540,94,301,88
24144812,1120,-352,-13488,83,322,106
24149612,1040,-388,-13516,92,360,103
24154412,1104,-324,-13592,94,352,95
24160312,1008,-384,-13620,98,308,103
24165112,952,-368,-13372,92,325,118
24170012,1012,-464,-13460,97,360,87
24244112,1100,-396,-13608,119,334,98
24245612,1100,-396,-13608,119,334,98
24249412,1036,-500,-13564,104,295,104
24255312,1028,-500,-13584,78,331,88
24260112,1212,-364,-13408,103,368,92
24264912,1096,-388,-13564,92,333,92
24269712,1040,-364,-13612,128,318,107
24274512,1016,-460,-13572,84,326,119
24280412,1076,-408,-13360,85,378,94
24285212,1040,-380,-13572,139,354,82
24375912,1040,-380,-13572,139,354,82
24379712,1120,-460,-13400,113,322,87
24384512,1048,-416,-13472,102,315,113
24390412,1096,-464,-13412,112,349,121
24395212,1072,-404,-13584,81,315,73
24400012,1068,-376,-13552,108,327,82
24404812,1128,-452,-13344,75,319,102
24409612,1088,-400,-13556,97,331,109
24414512,1056,-500,-13448,95,336,120
24420412,1124,-404,-13536,107,312,119
24495010,888,-424,-13516,95,357,105
24511712,944,-484,-13428,124,298,96
24515412,1092,-500,-13468,91,324,105
24520212,1128,-544,-13552,119,339,116
24525012,1040,-404,-13436,102,323,111
24529812,1112,-356,-13352,106,306,87
24534612,960,-476,-13396,85,342,92
24539412,1008,-400,-13512,112,340,108
24631468,1048,-428,-13564,113,337,86
24635312,1140,-400,-13436,102,335,106
24640112,1032,-420,-13420,106,322,93
24645012,1084,-364,-13592,109,314,112
24649812,1000,-424,-13424,67,358,90
24654612,1072,-356,-13528,134,362,92
24659412,988,-552,-13484,101,339,87
24665312,1036,-480,-13644,93,316,94
24670112,1184,-312,-13612,107,319,120
24674912,956,-552,-13484,87,332,106
24679712,1260,-324,-13492,73,358,109
24684612,1060,-456,-13496,126,297,104
24759011,1124,-468,-13636,124,348,96
24760611,1124,-468,-13636,124,348,96
24765411,1048,-448,-13440,112,345,124
24770211,1064,-420,-13396,117,361,98
24775011,1124,-452,-13488,99,349,105
24779811,1068,-500,-13604,100,299,106
24870910,1076,-532,-13352,109,316,96
24874710,1056,-440,-13500,94,321,84
24879612,1120,-452,-13516,76,350,92
24884412,988,-308,-13604,100,355,98
24890312,996,-360,-13532,128,303,89
24895112,1140,-380,-13424,128,332,87
24899912,1080,-424,-13388,111,288,72
24904712,1140,-540,-13640,112,330,93
24909512,1004,-384,-13620,107,341,107
24915412,1096,-384,-13440,104,346,92
24920312,1116,-368,-13388,90,324,95
24925112,1100,-492,-13620,106,317,104
24934912,1048,-368,-13544,130,340,100
24939812,1028,-480,-13548,125,338,109
25014411,1152,-400,-13380,125,353,95
25019411,1128,-500,-13480,152,338,91
25025311,1016,-428,-13652,115,320,84
25141510,1092,-512,-13472,101,352,93
25145410,1080,-440,-13512,111,333,100
25150312,1116,-448,-13528,111,350,122
25155112,1084,-384,-13432,116,346,112
25159912,888,-468,-13712,104,340,100
25164712,1076,-340,-13492,111,334,95
25169512,1172,-384,-13620,103,321,99
25175412,1004,-488,-13524,123,339,96
25180312,956,-396,-13608,106,351,112
25185112,1056,-424,-13644,109,329,96
25189912,1064,-396,-13332,120,348,112
25194712,1024,-444,-13668,118,341,112
25199512,1012,-408,-13564,79,319,88
25205412,1056,-496,-13680,82,361,119
25210212,1096,-416,-13472,120,328,79
25215012,1032,-480,-13616,104,356,100
25307811,1080,-384,-13516,79,341,105
25386410,1032,-416,-13640,123,313,87
25390110,996,-432,-13372,113,332,99
25394912,1040,-464,-13628,106,333,96
25399712,1036,-504,-13616,131,315,96
25404512,972,-408,-13716,94,333,104
25409412,1092,-444,-13588,83,355,109
25415312,1152,-432,-13492,93,333,91
25420112,1160,-388,-13604,103,340,102
25424912,1104,-444,-13496,102,327,89
25455812,1036,-404,-13620,101,353,122
25459512,1052,-444,-13516,88,352,109
25465412,1028,-440,-13568,96,326,127
25470212,1028,-444,-13560,108,341,121
25475012,1012,-348,-13640,103,329,105
25479812,1076,-400,-13640,85,324,122
25484612,1020,-512,-13620,118,332,94
25489412,1000,-432,-13464,112,343,86
25580812,1012,-424,-13624,123,332,105
25584612,1036,-436,-13548,120,331,103
25589412,1128,-424,-13488,98,311,101
25664010,1056,-392,-13472,91,329,116
25665510,1104,-384,-13632,101,335,89
25670412,1168,-372,-13520,102,339,107
25675212,1080,-508,-13632,111,327,105
25680012,1048,-384,-13400,105,343,99
25684912,1044,-456,-13572,103,330,84
25689712,1060,-552,-13660,125,354,101
25694512,1236,-676,-13088,119,359,109
25700412,1304,-288,-13896,111,337,107
25705212,1112,-352,-13436,66,297,97
25710012,880,-396,-13656,121,317,88
25714812,912,-372,-13300,100,324,83
25719612,1132,-380,-13512,123,403,81
25724512,1232,-524,-13676,98,375,78
25730412,1036,-440,-13492,125,272,72
25824810,1044,-512,-13532,111,359,96
25829710,1140,-504,-13604,92,392,88
25834612,1044,-404,-13688,106,318,116
25839412,976,-352,-13476,112,263,102
25845312,1016,-396,-13508,108,339,115
25919912,1008,-440,-13540,99,332,94
25924812,1076,-504,-13572,131,277,102
25949011,1076,-352,-13660,113,281,114
25950511,976,-496,-13484,113,305,104
25954411,1036,-436,-13444,89,387,101
25960311,1112,-372,-13484,104,378,100
25965111,1144,-476,-13528,112,297,85
25969911,1120,-488,-13572,120,294,101
25974711,1044,-428,-13340,80,322,107
25979511,1112,-328,-13492,95,399,110
25984411,1100,-436,-13516,114,340,105
25990311,1132,-404,-13592,92,289,84
25995111,1044,-464,-13528,88,316,99
26087110,1096,-380,-13368,95,351,113
26089820,1208,-344,-13456,113,354,93
26094612,1196,-432,-13604,76,332,104
26099412,1052,-416,-13560,87,337,109
26105312,980,-464,-13496,88,355,80
26110112,1108,-316,-13524,101,344,87
26114912,1092,-528,-13688,120,318,104
26213611,984,-512,-13536,93,336,112
26215368,1044,-332,-13384,94,363,81
26220211,1088,-476,-13496,102,331,109
26225011,1188,-452,-13652,107,330,105
26229811,1052,-444,-13500,131,323,96
26234611,1064,-392,-13672,85,323,125
26239411,1116,-492,-13580,101,354,111
26245411,984,-492,-13532,110,334,94
26250211,956,-480,-13540,98,324,100
26255011,1016,-588,-13420,109,337,106
26259811,1068,-328,-13568,122,352,89
26350912,1172,-432,-13564,79,321,106
26354812,1100,-416,-13632,95,330,110
26359612,1152,-428,-13456,109,312,101
26364412,1152,-428,-13456,109,312,101
26370312,1168,-452,-13380,83,336,106
26375112,1040,-400,-13480,98,334,79
26379912,984,-452,-13420,113,329,102
26384712,1112,-460,-13460,135,337,94
26389612,1060,-268,-13536,107,328,88
26464211,988,-388,-13560,137,326,91
26488512,1068,-432,-13624,104,304,97
26490012,1072,-436,-13556,85,360,99
26495012,996,-340,-13672,92,353,73
26499812,1132,-356,-13664,109,321,89
26504612,1132,-592,-13544,117,312,101
26509412,1132,-592,-13544,117,312,101
26515312,1080,-476,-13656,68,320,101
26520112,1036,-432,-13528,125,349,107
26613612,1004,-392,-13464,89,335,80
26615112,1080,-408,-13612,120,327,86
26620012,1052,-476,-13500,91,316,91
26624912,1132,-436,-13456,86,322,84
26629712,1012,-584,-13516,116,313,108
26634512,1012,-584,-13516,116,313,108
26640412,1100,-436,-13384,97,326,106
26645212,1100,-412,-13628,68,335,104
26650012,1096,-388,-13664,106,336,105
26654912,984,-320,-13428,126,356,104
26659712,1108,-508,-13608,113,311,101
26734310,992,-540,-13544,114,321,129
26735810,1124,-404,-13456,97,333,103
26739612,1024,-460,-13616,108,331,114
26744412,1024,-460,-13616,108,331,114
26750312,1064,-456,-13492,107,343,96
26755212,1056,-400,-13464,109,331,108
26760012,1140,-420,-13688,104,313,106
26852512,1068,-408,-13628,97,303,96
26855112,1128,-412,-13632,105,336,105
26859912,1200,-440,-13588,110,338,119
26864712,1088,-400,-13524,94,322,93
26869512,1088,-400,-13524,94,322,93
26875412,1092,-324,-13480,111,338,109
26880212,1108,-496,-13600,119,338,96
26885112,1008,-416,-13392,96,305,82
26889912,1056,-544,-13588,114,322,102
26894712,1084,-404,-13424,104,305,108
26899512,1084,-404,-13424,104,305,108
26905412,1068,-504,-13532,117,323,91
26910212,1148,-384,-13408,89,331,111
26985410,1072,-456,-13468,66,340,88
27006211,1136,-460,-13492,111,325,108
27009911,1044,-444,-13512,108,323,99
27014711,1052,-464,-13464,98,344,120
27019611,1052,-464,-13464,98,344,120
27111869,1048,-540,-13596,107,317,95
27114510,1048,-540,-13596,107,317,95
27120410,1004,-444,-13460,107,329,89
27125212,1176,-388,-13720,113,330,99
27130012,1012,-344,-13432,92,308,88
27134812,1052,-536,-13632,131,326,93
27139712,1052,-536,-13632,131,326,93
27144512,1160,-316,-13364,106,328,113
27150412,1112,-356,-13496,108,335,101
27155212,980,-396,-13424,99,314,114
27160012,1136,-460,-13528,100,364,92
27164812,1020,-420,-13556,66,367,106
27169612,1020,-420,-13556,66,367,106
27174412,1060,-540,-13716,130,332,83
27180412,976,-432,-13504,84,333,113
27278910,1128,-448,-13404,110,331,96
27280511,1076,-504,-13676,135,313,105
27285311,1140,-528,-13524,105,325,97
27373714,1140,-528,-13524,105,325,97
27375212,948,-500,-13580,103,321,88
27380112,1160,-356,-13428,105,341,115
27385012,1072,-480,-13548,113,372,103
27389812,1072,-480,-13548,113,372,103
27394612,1168,-424,-13428,120,325,94
27399412,1028,-460,-13540,119,329,115
27405312,1024,-396,-13676,103,327,100
27410112,944,-436,-13592,87,331,97
27415012,1020,-540,-13480,124,319,108
27419812,1020,-540,-13480,124,319,108
27424612,1044,-460,-13432,89,328,92
27448911,1168,-364,-13568,103,343,97
27450411,1052,-448,-13528,93,324,88
27455211,1004,-444,-13520,115,352,96
27460011,1092,-404,-13464,100,344,96
27464811,1092,-404,-13464,100,344,96
27539610,1116,-404,-13616,125,348,100
27544410,1064,-396,-13520,95,334,105
27636311,1136,-500,-13488,105,343,101
27640311,1012,-424,-13512,106,355,93
27645111,1084,-552,-13600,90,348,104
27649911,1084,-552,-13600,90,348,104
27654711,984,-456,-13408,125,302,89
27659611,1008,-356,-13588,111,324,101
27664411,1032,-488,-13468,80,317,89
27670311,1152,-380,-13524,85,338,98
27675111,1016,-340,-13448,98,350,81
27679911,1016,-340,-13448,98,350,81
27684711,1032,-396,-13556,117,334,104
27689511,1092,-492,-13508,124,302,93
27695411,1124,-468,-13656,134,303,90
27700311,1024,-424,-13672,112,331,97
27705111,1108,-512,-13392,89,321,100
27709911,1108,-512,-13392,89,321,100
27802469,1032,-420,-13476,106,319,83
27805110,1032,-444,-13584,84,301,109
27880769,984,-444,-13680,131,363,105
27884610,984,-444,-13680,131,363,105
27889410,1064,-480,-13312,107,327,93
27895412,1216,-504,-13588,82,320,99
27900212,984,-444,-13584,86,335,97
27905012,1008,-464,-13440,99,349,107
27909812,1008,-464,-13440,99,349,107
27914612,1116,-440,-13588,115,338,109
27919412,972,-388,-13648,125,301,86
27925312,1172,-500,-13552,103,335,76
27945911,1108,-464,-13432,112,347,107
27949611,1108,-464,-13432,112,347,107
27954411,1060,-540,-13484,89,323,106
27960411,1144,-472,-13624,120,315,97
27965211,1060,-348,-13444,96,340,111
27970011,1060,-348,-13444,96,340,111
28062810,1116,-416,-13448,105,348,115
28064410,1116,-416,-13448,105,348,115
28070312,1092,-524,-13412,94,321,91
28075112,968,-504,-13540,105,330,69
28149611,1100,-360,-13684,106,320,100
28154711,996,-496,-13560,92,328,84
28159511,1080,-360,-13544,101,346,111
28165411,1092,-452,-13476,88,327,109
28170211,1028,-560,-13544,115,328,99
28175111,1028,-560,-13544,115,328,99
28179911,1064,-404,-13456,116,359,101
28184711,964,-492,-13592,114,332,85
28189511,1108,-524,-13424,103,346,88
28195411,1084,-420,-13556,105,331,93
28200211,1016,-396,-13512,93,308,104
28205011,1016,-396,-13512,93,308,104
28209811,1092,-496,-13508,106,311,103
28326010,1080,-388,-13536,84,327,96
28329810,1080,-388,-13536,84,327,96
28334612,1100,-484,-13608,120,330,101
28339412,1216,-436,-13492,121,319,107
28345312,1048,-340,-13472,87,305,104
28350212,1024,-348,-13544,102,355,95
28355012,1024,-348,-13544,102,355,95
28429610,1036,-484,-13536,101,325,114
28457011,1084,-416,-13524,119,340,95
28459611,1084,-416,-13524,119,340,95
28464411,1044,-492,-13440,134,317,104
28470411,1100,-372,-13588,69,319,124
28475211,1100,-372,-13588,69,319,124
28480011,1068,-512,-13500,88,369,103
28484811,1152,-440,-13556,118,338,100
28489611,1104,-456,-13464,141,345,101
28494411,1148,-476,-13592,91,317,108
28500311,1028,-428,-13492,92,337,111
28591412,1048,-412,-13584,88,346,72
28595112,1048,-412,-13584,88,346,72
28600012,1032,-476,-13640,95,355,96
28604812,1080,-380,-13608,110,363,95
28609612,1128,-532,-13592,93,336,112
28614412,1108,-420,-13392,96,335,117
28620312,1040,-484,-13488,88,320,96
28625112,1040,-484,-13488,88,320,96
28630012,1056,-400,-13600,75,336,97
28704411,1004,-400,-13540,112,326,114
28709411,1108,-388,-13620,76,359,107
28715311,1032,-548,-13580,109,370,72
28720111,1060,-432,-13384,114,348,97
28724911,1072,-492,-13636,119,327,131
28729711,1080,-444,-13436,86,341,104
28734611,1100,-444,-13644,113,363,94
28739411,1064,-436,-13620,94,337,88
28829112,1144,-448,-13624,96,353,97
28830712,1104,-424,-13424,111,344,95
28834512,1104,-424,-13424,111,344,95
28840412,1052,-308,-13572,79,348,97
28845212,1052,-308,-13572,79,348,97
28850012,1100,-376,-13556,94,305,110
28854812,1016,-412,-13480,109,326,74
28859612,1072,-488,-13616,109,335,92
28864512,1112,-496,-13468,84,338,100
28870412,1216,-496,-13508,105,347,84
28875212,1216,-496,-13508,105,347,84
28880012,1076,-404,-13300,84,343,101
28954511,1008,-372,-13464,105,318,97
28967869,1156,-344,-13448,96,348,85
28969410,1156,-344,-13448,96,348,85
28975310,1060,-400,-13504,99,347,129
28980112,1044,-500,-13460,108,336,100
28984912,1072,-356,-13404,123,320,113
28989712,1080,-400,-13460,67,307,97
29079311,1140,-428,-13604,116,321,90
29080911,1152,-476,-13464,109,331,77
29084711,1152,-476,-13464,109,331,77
29089511,1076,-428,-13468,94,336,105
29095411,1076,-484,-13580,98,346,128
29100311,1076,-484,-13580,98,346,128
29105111,1136,-452,-13580,109,335,105
29109911,1100,-424,-13480,107,329,88
29114711,1112,-460,-13408,95,340,76
29119511,1300,216,-12832,50,198,95
29125411,-264,1840,-19752,-517,1948,206
29130211,-1240,-272,-10852,1202,1743,149
29135011,836,-28,-11332,1866,206,160
29210110,804,-720,-13232,-116,-179,97
29215010,872,-124,-13888,57,434,106
29219810,984,-372,-14440,-28,431,76
29224712,1320,-316,-12688,433,511,127
29229512,1004,-484,-13400,135,303,97
29344810,1072,-384,-13460,118,276,111
29349870,1144,-452,-13412,125,334,109
29354710,940,-428,-13700,77,317,105
29359510,1048,-492,-13348,122,346,100
29365412,1040,-376,-13656,141,353,96
29370212,1048,-432,-13352,113,299,84
29375012,1232,-432,-13652,95,339,99
29379912,1092,-400,-13700,103,324,86
29384712,1020,-412,-13508,125,356,99
29389512,1052,-464,-13508,149,310,81
29395412,1016,-416,-13444,89,324,105
29400212,1040,-352,-13668,85,339,63
29405012,864,-340,-13632,89,348,79
29409812,1096,-548,-13624,134,361,98
29414612,996,-364,-13492,102,322,93
29489012,1052,-440,-13424,96,348,83
29509811,996,-488,-13584,67,324,101
29602910,1032,-436,-13512,133,350,145
29604412,1032,-436,-13512,133,350,145
29610412,1036,-396,-13504,114,328,106
29615212,1100,-452,-13660,120,324,101
29620112,1124,-452,-13520,101,325,102
29624912,1104,-404,-13428,121,342,103
29629712,1044,-444,-13408,92,353,89
29634512,1096,-532,-13568,88,342,101
29640412,1052,-288,-13420,91,360,86
29645212,1036,-340,-13712,108,331,82
29650012,952,-424,-13424,113,347,90
29654812,1068,-380,-13628,120,329,93
29659712,1044,-500,-13596,90,325,115
29664512,1092,-384,-13436,116,331,99
29670412,1188,-468,-13612,80,334,98
29675212,1080,-372,-13560,97,327,90
29767910,1092,-448,-13620,119,356,97
29769512,1092,-448,-13620,119,356,97
29846012,1056,-412,-13564,113,310,91
29850012,1056,-412,-13564,113,310,91
29854812,1092,-384,-13352,105,354,100
29859612,1104,-380,-13684,79,286,96
29864412,1112,-444,-13316,76,343,85
29870312,1112,-496,-13800,121,347,114
29875112,1072,-488,-13484,113,292,104
29880012,1108,-468,-13380,95,355,126
29884812,1020,-468,-13684,84,299,98
29889612,1072,-364,-13308,104,339,96
29894412,1020,-376,-13736,84,379,68
29900312,1076,-488,-13476,100,312,93
29905112,1144,-472,-13288,110,335,105
29909912,1116,-352,-13800,84,327,104
29914712,1116,-452,-13412,113,359,83
29919612,1084,-488,-13528,74,319,100
30009812,1084,-488,-13528,74,319,100
30034210,1072,-432,-13620,118,338,115
30035710,1072,-432,-13620,118,338,115
30039512,1044,-452,-13516,114,312,101
30114210,928,-452,-13592,123,350,101
30115812,928,-452,-13592,123,350,101
30119512,1092,-468,-13764,92,347,69
30125412,1072,-504,-13472,85,284,87
30130212,984,-456,-13576,89,315,115
30135012,1056,-480,-13588,91,342,81
30139812,1160,-504,-13468,107,345,98
30144612,1072,-452,-13440,127,359,99
30149412,1004,-408,-13616,120,305,99
30155412,1072,-464,-13412,91,313,98
30160212,1100,-432,-13424,104,360,99
30165012,1240,-432,-13496,94,334,106
30169812,984,-436,-13488,129,316,101
30174612,1032,-284,-13684,103,312,116
30179412,1076,-564,-13580,86,348,106
30272412,1132,-340,-13664,102,364,91
30275112,1132,-340,-13664,102,364,91
30279912,1080,-420,-13384,101,319,88
30284712,1004,-452,-13572,140,349,115
30289512,1040,-432,-13504,117,323,106
30387812,1076,-412,-13340,112,289,108
30389412,1076,-412,-13340,112,289,108
30395412,952,-400,-13956,91,441,103
30400212,1072,-444,-13068,167,264,91
30405112,1184,-592,-13284,165,316,116
30409912,1276,-480,-13904,111,40,75
30414712,1032,-528,-12800,-52,403,91
30419512,1112,-296,-14784,85,494,100
30425412,1008,-424,-12836,78,366,88
30435312,1020,-312,-14172,12,237,93
30440112,876,-572,-12820,177,342,96
30444912,1180,-248,-13680,123,475,89
30449712,1136,-408,-13892,91,149,116
30454512,1112,-368,-13380,127,272,76
30544611,1112,-368,-13380,127,272,76
30549511,1024,-496,-13288,66,373,79
30555411,1072,-436,-13860,128,300,90
30560211,1008,-512,-13148,133,377,125
30565011,1180,-444,-13680,133,326,109
30569811,1064,-476,-13184,72,299,109
30644312,1036,-504,-12804,89,275,99
30645912,1036,-504,-12804,89,275,99
30649812,1124,-368,-13604,55,432,95
30654612,1064,-464,-13724,72,338,104
30659412,1172,-408,-13104,138,341,111
30665412,1176,-452,-13960,121,284,105
30670212,992,-476,-13256,92,290,89
30675012,948,-500,-13752,135,444,83
30679812,1080,-476,-13828,96,284,100
30684612,1156,-368,-13332,136,344,82
30689412,1036,-440,-13540,67,297,104
30784112,1116,-416,-13736,88,318,104
30785712,1116,-416,-13736,88,318,104
30789512,952,-460,-13572,80,306,102
30795412,944,-544,-13468,109,318,91
30800212,1140,-360,-13552,99,363,90
30805012,1164,-448,-13616,81,339,98
30809812,1212,-380,-13380,105,310,105
30814612,1084,-416,-13480,117,299,108
30819512,1040,-296,-13532,92,355,94
30893412,1120,-408,-13628,114,310,102
30894912,1120,-408,-13628,114,310,102
30899812,1148,-468,-13592,121,315,100
30904612,1112,-416,-13500,98,315,117
30909412,1108,-432,-13548,94,330,112
30915412,1084,-304,-13520,100,341,85
30920212,1120,-388,-13524,95,335,105
30925012,996,-456,-13560,89,356,96
30935011,1000,-436,-13592,95,335,92
30939911,1036,-416,-13476,123,334,113
31031969,992,-456,-13452,76,374,102
31034610,992,-456,-13452,76,374,102
31039410,1152,-384,-13880,107,354,92
31045312,1092,-456,-13500,113,279,98
31050112,1064,-376,-13556,117,316,94
31054912,988,-444,-13624,100,338,97
31059812,1032,-352,-13588,93,375,93
31064612,1064,-440,-13564,106,322,82
31069412,1116,-456,-13552,99,317,108
31075312,1084,-380,-13384,82,332,83
31149511,1104,-492,-13500,97,360,107
31154511,1200,-376,-13420,119,310,98
31160411,1080,-468,-13536,116,331,84
31165211,1020,-380,-13636,94,332,84
31170011,1024,-396,-13616,116,325,101
31174811,1048,-464,-13400,98,320,97
31179611,1080,-452,-13540,115,316,99
31271210,1044,-448,-13476,119,290,100
31275110,1004,-484,-13428,119,307,78
31280012,948,-516,-13520,125,345,97
31284812,1080,-468,-13488,109,369,98
31289612,1124,-456,-13536,90,339,108
31294412,1076,-456,-13668,102,347,109
31300312,980,-436,-13676,108,343,102
31305112,1128,-300,-13476,103,341,90
31309912,1084,-364,-13396,135,353,88
31314712,1120,-488,-13572,96,329,96
31319612,1044,-504,-13576,85,334,94
31324412,1144,-424,-13504,80,343,110
31330312,1000,-340,-13824,86,374,116
31428811,1168,-572,-12772,118,408,91
31443412,756,-504,-13744,119,225,106
31444912,756,-504,-13744,119,225,106
31449812,940,-444,-13340,96,436,115
31454612,1216,-352,-13620,44,377,111
31547912,1072,-300,-13696,111,245,97
31549512,1072,-300,-13696,111,245,97
31555412,888,-560,-13344,119,285,100
31560212,1108,-452,-13356,59,421,99
31565012,1164,-356,-13644,113,412,94
31569812,1164,-504,-13716,123,257,98
31574612,984,-464,-13472,106,230,99
31579512,984,-440,-13256,91,394,103
31585412,1200,-408,-13724,99,415,82
31590212,1144,-412,-13732,93,326,92
31595012,900,-528,-13560,103,283,101
31599812,972,-412,-13356,118,329,89
31604612,1212,-396,-13556,92,408,94
31609412,1120,-304,-13844,75,345,89
31615312,1032,-176,-13460,121,218,81
31689011,984,-440,-13308,82,381,91
31690611,984,-440,-13308,82,381,91
31695411,1216,-580,-13748,80,442,86
31787512,1056,-484,-13588,117,246,107
31790312,1056,-484,-13588,117,246,107
31795112,964,-580,-13356,82,296,93
31799912,1008,-528,-13448,67,424,80
31804712,1220,-328,-13820,106,383,96
31809612,940,-440,-13520,121,246,108
31814412,928,-380,-13496,91,303,102
31820312,1128,-384,-13312,84,405,116
31825112,1220,-376,-13456,81,382,85
31829912,1100,-516,-13692,105,291,89
31834712,1016,-492,-13412,116,265,78
31839512,1072,-600,-13316,102,331,79
31845412,1004,-432,-13460,80,398,82
31850312,988,-368,-13732,110,329,90
31855112,1052,-440,-13536,110,251,106
31859912,1032,-456,-13284,112,339,92
31952912,1088,-356,-13596,122,338,96
32042412,1148,-388,-13640,84,333,99
32045112,1148,-388,-13640,84,333,99
32049912,980,-400,-13576,107,294,118
32054712,1020,-312,-13524,128,320,96
32059512,940,-492,-13680,102,322,124
32065412,1148,-528,-13488,95,366,93
32070212,1104,-484,-13904,102,300,87
32075112,1188,-368,-13272,99,312,99
32079912,1224,-248,-13508,78,310,113
32084712,1120,-368,-13516,110,317,91
32089512,1044,-420,-13604,119,344,96
32095412,1040,-388,-13452,114,332,130
32100212,1080,-560,-13484,104,333,101
32105012,1072,-584,-13392,103,345,100
32109812,1080,-420,-13656,128,333,101
32114712,1116,-416,-13432,76,285,77
32207412,1092,-452,-13492,111,314,104
32210012,1092,-452,-13492,111,314,104
32214912,1044,-484,-13764,99,335,85
32219712,1032,-320,-13496,97,341,101
32294310,984,-528,-13504,85,328,88
32295810,984,-528,-13504,85,328,88
32299612,1012,-552,-13496,103,334,83
32304412,1132,-440,-13536,109,344,90
32310312,1044,-392,-13656,116,319,82
32315212,1024,-508,-13392,112,347,91
32320012,1064,-404,-13640,90,363,97
32324812,1136,-396,-13536,113,306,126
32329612,1100,-304,-13512,121,306,105
32334412,1120,-560,-13492,105,344,95
32340312,1144,-400,-13624,97,361,116
32345112,1156,-448,-13476,124,348,102
32349912,1012,-440,-13656,118,321,110
32354812,1004,-452,-13580,115,345,102
32469512,1044,-284,-13500,112,323,89
32485110,1100,-460,-13644,90,339,106
32490010,1020,-496,-13504,94,342,109
32494912,1068,-440,-13508,85,345,90
32499712,1104,-396,-13596,115,339,102
32504512,992,-464,-13640,105,288,104
32579111,1120,-384,-13668,99,330,88
32580711,1120,-384,-13668,99,330,88
32584411,1048,-456,-13412,112,308,91
32590411,1024,-476,-13544,105,326,95
32595211,1036,-488,-13524,62,320,107
32600011,1000,-456,-13432,113,354,111
32604811,1080,-420,-13476,112,341,117
32609611,1040,-464,-13644,91,297,114
32614411,1160,-344,-13496,74,348,104
32620411,1092,-392,-13532,96,363,107
32625211,984,-400,-13424,128,361,92
32630011,1056,-424,-13620,109,333,84
32721912,1168,-496,-13420,120,313,99
32724512,1168,-496,-13420,120,313,99
32730412,1120,-484,-13560,116,312,88
32735212,964,-396,-13548,98,347,103
32740012,984,-500,-13652,94,353,112
32744912,972,-372,-13424,145,338,114
32749712,1076,-652,-13500,109,321,82
32754512,1160,-300,-13440,77,355,99
32828712,1156,-292,-13448,158,321,90
32830212,1156,-292,-13448,158,321,90
32835112,1024,-408,-13488,93,282,97
32839912,1108,-420,-13536,90,300,117
32844712,1096,-388,-13424,88,405,129
32849612,1108,-540,-13700,93,321,95
32854412,1292,-488,-13524,134,308,108
32860312,984,-436,-13420,109,285,78
32865112,1020,-456,-13652,144,346,74
32869912,956,-500,-13548,105,340,91
32961021,1068,-480,-13788,126,295,99
32974421,1116,-420,-13504,115,332,96
32980412,1008,-596,-13540,105,303,111
32985312,1136,-460,-13596,91,307,110
32990112,948,-436,-13620,70,323,120
32994912,1100,-260,-13468,64,351,120
32999712,1068,-248,-13504,88,344,99
33004512,1088,-304,-13496,108,316,123
33010412,1004,-436,-13564,100,329,113
33015212,1112,-560,-13560,95,348,103
33089711,1096,-388,-13720,68,325,88
