timestamp_ms,ir_ambient_c,ir_object_c,sound_peak,sound_volts,ax,ay,az,gx,gy,gz,mx,my,mz
31271,25.81,26.37,6232,1.255,1044,-448,-13476,119,290,100,0,0,0
31275,25.81,26.37,6563,1.322,1004,-484,-13428,119,307,78,0,0,0
31280,25.81,26.37,8659,1.744,948,-516,-13520,125,345,97,0,0,0
31284,25.81,26.37,6253,1.26,1080,-468,-13488,109,369,98,0,0,0
31289,25.81,26.37,5424,1.093,1124,-456,-13536,90,339,108,0,0,0
31294,25.81,26.37,5606,1.129,1076,-456,-13668,102,347,109,0,0,0
31300,25.81,26.37,6613,1.332,980,-436,-13676,108,343,102,0,0,0
31305,25.81,26.37,7876,1.586,1128,-300,-13476,103,341,90,0,0,0
31309,25.81,26.37,5998,1.208,1084,-364,-13396,135,353,88,0,0,0
31314,25.81,26.37,11654,2.347,1120,-488,-13572,96,329,96,0,0,0
31319,25.81,26.37,4752,0.957,1044,-504,-13576,85,334,94,0,0,0
31324,25.81,26.37,6904,1.391,1144,-424,-13504,80,343,110,0,0,0
31330,25.81,26.37,7587,1.528,1000,-340,-13824,86,374,116,0,0,0
31428,25.81,26.37,4344,0.875,1168,-572,-12772,118,408,91,0,0,0
31443,25.81,26.37,1836,0.37,756,-504,-13744,119,225,106,0,0,0
31444,25.81,26.37,5792,1.167,756,-504,-13744,119,225,106,0,0,0
31449,25.81,26.37,2690,0.542,940,-444,-13340,96,436,115,0,0,0
31454,25.81,26.37,5621,1.132,1216,-352,-13620,44,377,111,0,0,0
31547,25.81,26.37,4606,0.928,1072,-300,-13696,111,245,97,0,0,0
31549,25.81,26.37,808,0.163,1072,-300,-13696,111,245,97,0,0,0
31555,25.81,26.37,7999,1.611,888,-560,-13344,119,285,100,0,0,0
31560,25.81,26.37,11598,2.336,1108,-452,-13356,59,421,99,0,0,0
31565,25.81,26.37,10367,2.088,1164,-356,-13644,113,412,94,0,0,0
31569,25.81,26.37,10488,2.113,1164,-504,-13716,123,257,98,0,0,0
31574,25.81,26.37,7809,1.573,984,-464,-13472,106,230,99,0,0,0
31579,25.81,26.37,6208,1.25,984,-440,-13256,91,394,103,0,0,0
31585,25.81,26.37,9157,1.844,1200,-408,-13724,99,415,82,0,0,0
31590,25.81,26.37,6772,1.364,1144,-412,-13732,93,326,92,0,0,0
31595,25.81,26.37,12179,2.453,900,-528,-13560,103,283,101,0,0,0
31599,25.81,26.37,8148,1.641,972,-412,-13356,118,329,89,0,0,0
31604,25.81,26.37,9563,1.926,1212,-396,-13556,92,408,94,0,0,0
31609,25.81,26.37,5446,1.097,1120,-304,-13844,75,345,89,0,0,0
31615,25.81,26.37,6932,1.396,1032,-176,-13460,121,218,81,0,0,0
31689,25.81,26.37,2324,0.468,984,-440,-13308,82,381,91,0,0,0
31690,25.81,26.37,4375,0.881,984,-440,-13308,82,381,91,0,0,0
31695,25.81,26.37,12201,2.458,1216,-580,-13748,80,442,86,0,0,0
31787,25.83,26.35,5493,1.106,1056,-484,-13588,117,246,107,0,0,0
31790,25.83,26.35,7043,1.419,1056,-484,-13588,117,246,107,0,0,0
31795,25.83,26.35,3758,0.757,964,-580,-13356,82,296,93,0,0,0
31799,25.83,26.35,5450,1.098,1008,-528,-13448,67,424,80,0,0,0
31804,25.83,26.35,7791,1.569,1220,-328,-13820,106,383,96,0,0,0
31809,25.83,26.35,3735,0.752,940,-440,-13520,121,246,108,0,0,0
31814,25.83,26.35,5204,1.048,928,-380,-13496,91,303,102,0,0,0
31820,25.83,26.35,4850,0.977,1128,-384,-13312,84,405,116,0,0,0
31825,25.83,26.35,7293,1.469,1220,-376,-13456,81,382,85,0,0,0
31829,25.83,26.35,8885,1.79,1100,-516,-13692,105,291,89,0,0,0
31834,25.83,26.35,6376,1.284,1016,-492,-13412,116,265,78,0,0,0
31839,25.83,26.35,9313,1.876,1072,-600,-13316,102,331,79,0,0,0
31845,25.83,26.35,5608,1.13,1004,-432,-13460,80,398,82,0,0,0
31850,25.83,26.35,7389,1.488,988,-368,-13732,110,329,90,0,0,0
31855,25.83,26.35,4671,0.941,1052,-440,-13536,110,251,106,0,0,0
31859,25.83,26.35,9539,1.921,1032,-456,-13284,112,339,92,0,0,0
31952,25.83,26.35,3475,0.7,1088,-356,-13596,122,338,96,0,0,0
32042,25.83,26.35,4116,0.829,1148,-388,-13640,84,333,99,0,0,0
32045,25.83,26.35,7786,1.568,1148,-388,-13640,84,333,99,0,0,0
32049,25.83,26.35,10723,2.16,980,-400,-13576,107,294,118,0,0,0
32054,25.83,26.35,7834,1.578,1020,-312,-13524,128,320,96,0,0,0
32059,25.83,26.35,6264,1.262,940,-492,-13680,102,322,124,0,0,0
32065,25.83,26.35,11732,2.363,1148,-528,-13488,95,366,93,0,0,0
32070,25.83,26.35,12127,2.443,1104,-484,-13904,102,300,87,0,0,0
32075,25.83,26.35,10003,2.015,1188,-368,-13272,99,312,99,0,0,0
32079,25.83,26.35,4083,0.822,1224,-248,-13508,78,310,113,0,0,0
32084,25.83,26.35,8484,1.709,1120,-368,-13516,110,317,91,0,0,0
32089,25.83,26.35,7088,1.428,1044,-420,-13604,119,344,96,0,0,0
32095,25.83,26.35,9803,1.975,1040,-388,-13452,114,332,130,0,0,0
32100,25.83,26.35,8161,1.644,1080,-560,-13484,104,333,101,0,0,0
32105,25.83,26.35,3093,0.623,1072,-584,-13392,103,345,100,0,0,0
32109,25.83,26.35,9184,1.85,1080,-420,-13656,128,333,101,0,0,0
32114,25.83,26.35,6996,1.409,1116,-416,-13432,76,285,77,0,0,0
32207,25.83,26.35,7012,1.412,1092,-452,-13492,111,314,104,0,0,0
32210,25.83,26.35,3883,0.782,1092,-452,-13492,111,314,104,0,0,0
32214,25.83,26.35,11487,2.314,1044,-484,-13764,99,335,85,0,0,0
32219,25.83,26.35,8658,1.744,1032,-320,-13496,97,341,101,0,0,0
32294,25.83,26.31,1749,0.352,984,-528,-13504,85,328,88,0,0,0
32295,25.83,26.31,7595,1.53,984,-528,-13504,85,328,88,0,0,0
32299,25.83,26.31,8244,1.661,1012,-552,-13496,103,334,83,0,0,0
32304,25.83,26.31,5102,1.028,1132,-440,-13536,109,344,90,0,0,0
32310,25.83,26.31,11024,2.221,1044,-392,-13656,116,319,82,0,0,0
32315,25.83,26.31,11187,2.253,1024,-508,-13392,112,347,91,0,0,0
32320,25.83,26.31,11356,2.287,1064,-404,-13640,90,363,97,0,0,0
32324,25.83,26.31,10276,2.07,1136,-396,-13536,113,306,126,0,0,0
32329,25.83,26.31,6290,1.267,1100,-304,-13512,121,306,105,0,0,0
32334,25.83,26.31,3968,0.799,1120,-560,-13492,105,344,95,0,0,0
32340,25.83,26.31,10472,2.109,1144,-400,-13624,97,361,116,0,0,0
32345,25.83,26.31,9362,1.886,1156,-448,-13476,124,348,102,0,0,0
32349,25.83,26.31,12208,2.459,1012,-440,-13656,118,321,110,0,0,0
32354,25.83,26.31,9112,1.835,1004,-452,-13580,115,345,102,0,0,0
32469,25.83,26.31,9085,1.83,1044,-284,-13500,112,323,89,0,0,0
32485,25.83,26.31,4601,0.927,1100,-460,-13644,90,339,106,0,0,0
32490,25.83,26.31,12176,2.453,1020,-496,-13504,94,342,109,0,0,0
32494,25.83,26.31,12191,2.456,1068,-440,-13508,85,345,90,0,0,0
32499,25.83,26.31,12224,2.462,1104,-396,-13596,115,339,102,0,0,0
32504,25.83,26.31,12213,2.46,992,-464,-13640,105,288,104,0,0,0
32579,25.83,26.31,8847,1.782,1120,-384,-13668,99,330,88,0,0,0
32580,25.83,26.31,4315,0.869,1120,-384,-13668,99,330,88,0,0,0
32584,25.83,26.31,4954,0.998,1048,-456,-13412,112,308,91,0,0,0
32590,25.83,26.31,4849,0.977,1024,-476,-13544,105,326,95,0,0,0
32595,25.83,26.31,8581,1.728,1036,-488,-13524,62,320,107,0,0,0
32600,25.83,26.31,5224,1.052,1000,-456,-13432,113,354,111,0,0,0
32604,25.83,26.31,7832,1.578,1080,-420,-13476,112,341,117,0,0,0
32609,25.83,26.31,8520,1.716,1040,-464,-13644,91,297,114,0,0,0
32614,25.83,26.31,7488,1.508,1160,-344,-13496,74,348,104,0,0,0
32620,25.83,26.31,6389,1.287,1092,-392,-13532,96,363,107,0,0,0
32625,25.83,26.31,5144,1.036,984,-400,-13424,128,361,92,0,0,0
32630,25.83,26.31,6561,1.322,1056,-424,-13620,109,333,84,0,0,0
32721,25.83,26.29,8040,1.619,1168,-496,-13420,120,313,99,0,0,0
32724,25.83,26.29,9083,1.83,1168,-496,-13420,120,313,99,0,0,0
32730,25.83,26.29,9551,1.924,1120,-484,-13560,116,312,88,0,0,0
32735,25.83,26.29,11573,2.331,964,-396,-13548,98,347,103,0,0,0
32740,25.83,26.29,11120,2.24,984,-500,-13652,94,353,112,0,0,0
32744,25.83,26.29,11130,2.242,972,-372,-13424,145,338,114,0,0,0
32749,25.83,26.29,10350,2.085,1076,-652,-13500,109,321,82,0,0,0
32754,25.83,26.29,6998,1.41,1160,-300,-13440,77,355,99,0,0,0
32828,25.83,26.29,139,0.028,1156,-292,-13448,158,321,90,0,0,0
32830,25.83,26.29,5892,1.187,1156,-292,-13448,158,321,90,0,0,0
32835,25.83,26.29,5499,1.108,1024,-408,-13488,93,282,97,0,0,0
32839,25.83,26.29,5297,1.067,1108,-420,-13536,90,300,117,0,0,0
32844,25.83,26.29,10250,2.065,1096,-388,-13424,88,405,129,0,0,0
32849,25.83,26.29,4013,0.808,1108,-540,-13700,93,321,95,0,0,0
32854,25.83,26.29,6202,1.249,1292,-488,-13524,134,308,108,0,0,0
32860,25.83,26.29,9380,1.889,984,-436,-13420,109,285,78,0,0,0
32865,25.83,26.29,5012,1.01,1020,-456,-13652,144,346,74,0,0,0
32869,25.83,26.29,4932,0.993,956,-500,-13548,105,340,91,0,0,0
32961,25.83,26.29,5938,1.196,1068,-480,-13788,126,295,99,0,0,0
32974,25.83,26.29,8118,1.635,1116,-420,-13504,115,332,96,0,0,0
32980,25.83,26.29,12197,2.457,1008,-596,-13540,105,303,111,0,0,0
32985,25.83,26.29,9024,1.818,1136,-460,-13596,91,307,110,0,0,0
32990,25.83,26.29,7795,1.57,948,-436,-13620,70,323,120,0,0,0
32994,25.83,26.29,10588,2.133,1100,-260,-13468,64,351,120,0,0,0
32999,25.83,26.29,9003,1.813,1068,-248,-13504,88,344,99,0,0,0
33004,25.83,26.29,6824,1.375,1088,-304,-13496,108,316,123,0,0,0
33010,25.83,26.29,7775,1.566,1004,-436,-13564,100,329,113,0,0,0
33015,25.83,26.29,11099,2.236,1112,-560,-13560,95,348,103,0,0,0
33089,25.83,26.29,4810,0.969,1096,-388,-13720,68,325,88,0,0,0
33094,25.83,26.29,6501,1.309,1120,-460,-13504,128,335,109,0,0,0
33099,25.83,26.29,9374,1.888,984,-444,-13512,144,337,102,0,0,0
33105,25.83,26.29,9403,1.894,1076,-428,-13212,103,318,91,0,0,0
33110,25.83,26.29,12196,2.457,996,-508,-13716,126,344,102,0,0,0
33115,25.83,26.29,11831,2.383,1104,-460,-13480,81,298,82,0,0,0
33119,25.83,26.29,12152,2.448,1140,-448,-13620,93,345,105,0,0,0
33212,25.83,26.29,12169,2.451,1008,-436,-13188,79,247,86,0,0,0
33214,25.83,26.29,12121,2.442,1008,-436,-13188,79,247,86,0,0,0
33219,25.83,26.29,8422,1.696,1096,-500,-13880,134,400,85,0,0,0
33224,25.83,26.29,11031,2.222,1040,-416,-13256,12,307,101,0,0,0
33230,25.81,26.31,12197,2.457,1040,-380,-13456,151,399,101,0,0,0
33235,25.81,26.31,12198,2.457,1064,-464,-13664,90,292,97,0,0,0
33240,25.81,26.31,12152,2.448,1068,-408,-13360,120,351,112,0,0,0
33244,25.81,26.31,12169,2.451,1096,-420,-13740,95,300,86,0,0,0
33249,25.81,26.31,10432,2.101,1152,-400,-13568,136,289,107,0,0,0
33254,25.81,26.31,11632,2.343,1052,-656,-13344,113,350,86,0,0,0
33260,25.81,26.31,10763,2.168,1068,-344,-13880,81,349,98,0,0,0
33265,25.81,26.31,7499,1.511,1056,-468,-13396,68,314,93,0,0,0
33269,25.81,26.31,7503,1.511,1092,-588,-13448,150,339,88,0,0,0
33344,25.81,26.31,4332,0.873,1136,-488,-13460,117,344,90,0,0,0
33345,25.81,26.31,1617,0.326,1136,-488,-13460,117,344,90,0,0,0
33349,25.81,26.31,1860,0.375,1064,-512,-13504,90,316,121,0,0,0
33354,25.81,26.31,10411,2.097,1052,-480,-13476,117,312,107,0,0,0
33360,25.81,26.31,6223,1.253,1064,-448,-13484,99,333,115,0,0,0
33476,25.81,26.31,3736,0.753,812,-588,-13236,112,378,77,0,0,0
33497,25.81,26.31,12148,2.447,936,-400,-13476,112,306,107,0,0,0
33499,25.81,26.31,12178,2.453,936,-400,-13476,112,306,107,0,0,0
33504,25.81,26.31,2852,0.574,1112,-408,-13656,115,341,116,0,0,0
33509,25.81,26.31,6325,1.274,1112,-544,-13408,92,329,105,0,0,0
33514,25.81,26.31,12189,2.455,1156,-276,-13740,97,346,109,0,0,0
33520,25.81,26.31,6940,1.398,928,-400,-13560,92,279,92,0,0,0
33525,25.81,26.31,9763,1.967,964,-496,-13480,115,405,94,0,0,0
33529,25.81,26.31,9361,1.886,1276,-544,-13688,119,350,108,0,0,0
33534,25.81,26.31,50,0.01,1140,-408,-13624,123,307,101,0,0,0
33539,25.81,26.31,12158,2.449,896,-388,-13480,133,244,113,0,0,0
33545,25.81,26.31,12216,2.461,848,-428,-13412,114,288,77,0,0,0
33550,25.81,26.31,10156,2.046,1076,-548,-13616,77,393,123,0,0,0
33555,25.81,26.31,5612,1.13,1168,-396,-13732,74,366,80,0,0,0
33559,25.81,26.31,8983,1.809,1168,-328,-13644,124,285,104,0,0,0
33634,25.81,26.31,2203,0.444,1076,-560,-13464,93,377,124,0,0,0
33635,25.81,26.31,6422,1.294,1076,-560,-13464,93,377,124,0,0,0
33639,25.81,26.31,10712,2.158,1224,-312,-13584,106,377,92,0,0,0
33644,25.81,26.31,11640,2.345,1136,-440,-13748,120,256,86,0,0,0
33736,25.81,26.31,8636,1.74,1040,-500,-13640,100,247,116,0,0,0
33739,25.81,26.31,3211,0.647,1056,-404,-13416,93,345,99,0,0,0
33744,25.83,26.35,12204,2.458,1104,-224,-13472,87,388,97,0,0,0
33750,25.83,26.35,12169,2.451,1180,-604,-13600,119,352,96,0,0,0
33755,25.83,26.35,12176,2.453,1140,-412,-13680,127,267,107,0,0,0
33759,25.83,26.35,12211,2.46,996,-412,-13356,119,274,100,0,0,0
33764,25.83,26.35,12201,2.458,1132,-436,-13332,75,364,86,0,0,0
33769,25.83,26.35,9574,1.928,1144,-392,-13592,56,368,97,0,0,0
33774,25.83,26.35,12157,2.449,1128,-260,-13488,114,303,108,0,0,0
33780,25.83,26.35,12166,2.451,976,-532,-13572,97,270,102,0,0,0
33785,25.83,26.35,12158,2.449,1004,-424,-13608,88,360,106,0,0,0
33789,25.83,26.35,12143,2.446,1096,-472,-13528,89,376,103,0,0,0
33794,25.83,26.35,11346,2.285,1216,-520,-13644,128,290,107,0,0,0
33799,25.83,26.35,12188,2.455,1004,-444,-13424,86,295,82,0,0,0
33805,25.83,26.35,4226,0.851,968,-460,-13428,116,364,79,0,0,0
33810,25.83,26.35,9160,1.845,1244,-480,-13436,69,392,81,0,0,0
33884,25.83,26.35,673,0.136,1008,-412,-13724,125,316,84,0,0,0
33976,25.83,26.35,12159,2.449,1204,-288,-13292,103,299,118,0,0,0
34004,25.83,26.35,264,0.053,996,-292,-13556,110,326,80,0,0,0
34005,25.83,26.35,6906,1.391,996,-292,-13556,110,326,80,0,0,0
34009,25.83,26.35,12198,2.457,1072,-564,-13680,108,314,94,0,0,0
34015,25.83,26.35,12146,2.447,1132,-220,-13492,80,354,101,0,0,0
34020,25.83,26.35,12192,2.456,916,-376,-13532,121,328,99,0,0,0
34024,25.83,26.35,8482,1.709,1120,-540,-13600,118,342,98,0,0,0
34029,25.83,26.35,5681,1.144,1172,-228,-13508,125,339,107,0,0,0
34034,25.83,26.35,7564,1.524,1048,-468,-13540,120,303,99,0,0,0
34039,25.83,26.35,11472,2.311,1140,-496,-13536,81,317,100,0,0,0
34045,25.83,26.35,9702,1.954,1148,-252,-13644,95,362,123,0,0,0
34050,25.83,26.35,12123,2.442,1052,-600,-13712,121,317,94,0,0,0
34054,25.83,26.35,7611,1.533,1144,-364,-13536,94,338,92,0,0,0
34059,25.83,26.35,11317,2.28,1072,-448,-13556,135,270,106,0,0,0
34064,25.83,26.35,12127,2.443,1024,-748,-13556,89,342,92,0,0,0
34070,25.83,26.35,11414,2.299,1168,-228,-13524,70,369,122,0,0,0
34075,25.83,26.35,8000,1.611,968,-412,-13532,128,346,77,0,0,0
34168,25.83,26.35,11386,2.293,1088,-428,-13484,102,334,95,0,0,0
34169,25.83,26.35,4015,0.809,1088,-428,-13484,102,334,95,0,0,0
34246,25.83,26.35,5228,1.053,1028,-396,-13464,74,337,101,0,0,0
34250,25.83,26.35,9284,1.87,1044,-448,-13648,110,363,92,0,0,0
34255,25.83,26.35,12173,2.452,988,-528,-13604,108,339,82,0,0,0
34260,25.83,26.35,9690,1.952,1088,-324,-13408,94,341,106,0,0,0
34264,25.83,26.35,11599,2.336,916,-520,-13572,88,336,122,0,0,0
34269,25.83,26.35,10275,2.07,1252,-292,-13468,86,347,115,0,0,0
34274,25.83,26.35,5185,1.044,996,-624,-13660,114,355,102,0,0,0
34280,25.83,26.35,12194,2.456,1144,-316,-13556,81,314,93,0,0,0
34285,25.83,26.35,9690,1.952,1040,-496,-13328,127,312,116,0,0,0
34290,25.83,26.35,12179,2.453,940,-460,-13644,75,313,96,0,0,0
34294,25.83,26.35,11200,2.256,1232,-360,-13604,108,350,100,0,0,0
34299,25.83,26.35,8329,1.678,980,-520,-13536,126,344,114,0,0,0
34304,25.83,26.35,12165,2.45,1152,-192,-13388,82,316,81,0,0,0
34310,25.83,26.35,12176,2.453,1052,-544,-13480,126,332,101,0,0,0
34315,25.83,26.35,2126,0.428,1100,-344,-13564,91,325,96,0,0,0
34320,25.83,26.35,4193,0.845,1052,-472,-13508,96,353,96,0,0,0
34409,25.83,26.35,7063,1.423,1052,-472,-13508,96,353,96,0,0,0
34414,25.83,26.35,6861,1.382,1188,-460,-13604,121,321,95,0,0,0
34419,25.83,26.35,10483,2.112,980,-524,-13564,102,330,111,0,0,0
34425,25.83,26.35,11202,2.256,1104,-396,-13668,82,336,82,0,0,0
34535,25.83,26.35,2245,0.452,1104,-492,-13540,109,325,81,0,0,0
34539,25.83,26.35,8932,1.799,1092,-456,-13780,149,347,101,0,0,0
34545,25.83,26.35,8942,1.801,1032,-340,-13260,102,303,86,0,0,0
34550,25.83,26.35,6006,1.21,1116,-476,-13316,133,348,94,0,0,0
34554,25.83,26.35,5732,1.155,1148,-432,-13640,78,320,105,0,0,0
34559,25.83,26.35,6474,1.304,952,-528,-13584,116,303,92,0,0,0
34564,25.83,26.35,8406,1.693,1160,-520,-13604,113,307,103,0,0,0
34569,25.83,26.35,9268,1.867,948,-420,-13424,111,333,104,0,0,0
34575,25.83,26.35,6294,1.268,1172,-404,-13584,121,357,94,0,0,0
34580,25.83,26.35,9301,1.873,980,-448,-13656,89,330,98,0,0,0
34584,25.83,26.35,9506,1.915,976,-588,-13564,108,319,100,0,0,0
34589,25.83,26.35,8400,1.692,1092,-488,-13684,99,338,87,0,0,0
34594,25.83,26.35,8793,1.771,984,-456,-13496,125,350,82,0,0,0
34685,25.83,26.35,4028,0.811,984,-456,-13496,125,350,82,0,0,0
34690,25.83,26.35,3951,0.796,1104,-524,-13464,122,304,98,0,0,0
34694,25.83,26.35,9657,1.945,1036,-436,-13416,93,332,93,0,0,0
34699,25.83,26.35,3488,0.703,1108,-444,-13744,98,351,100,0,0,0
34704,25.83,26.35,8417,1.695,1032,-504,-13660,95,330,93,0,0,0
34709,25.83,26.35,1528,0.308,1064,-420,-13384,117,310,94,0,0,0
34715,25.83,26.35,10645,2.144,1084,-432,-13568,107,332,98,0,0,0
34789,25.83,26.31,7197,1.45,1052,-532,-13544,48,318,92,0,0,0
34795,25.83,26.31,5833,1.175,1152,-424,-13544,118,327,94,0,0,0
34800,25.83,26.31,3898,0.785,1080,-344,-13520,99,322,80,0,0,0
34805,25.83,26.31,11261,2.268,1060,-448,-13388,112,355,100,0,0,0
34809,25.83,26.31,7525,1.516,1056,-396,-13656,87,331,101,0,0,0
34814,25.83,26.31,7557,1.522,1080,-440,-13580,106,318,99,0,0,0
34819,25.83,26.31,6841,1.378,1004,-396,-13400,102,307,103,0,0,0
34825,25.83,26.31,5370,1.082,1080,-384,-13596,130,355,93,0,0,0
34830,25.83,26.31,7240,1.458,1088,-376,-13528,93,336,99,0,0,0
34924,25.83,26.31,10724,2.16,1116,-416,-13424,131,310,111,0,0,0
34925,25.83,26.31,3530,0.711,1116,-416,-13424,131,310,111,0,0,0
34946,25.83,26.31,8659,1.744,1064,-476,-13376,100,319,96,0,0,0
34950,25.83,26.31,7413,1.493,1120,-504,-13448,121,305,98,0,0,0
34955,25.83,26.31,12192,2.456,1076,-472,-13420,88,361,110,0,0,0
34960,25.83,26.31,10747,2.165,1036,-372,-13636,84,374,105,0,0,0
34965,25.83,26.31,12158,2.449,984,-420,-13576,123,316,127,0,0,0
34969,25.83,26.31,12169,2.451,1148,-452,-13644,115,315,117,0,0,0
34974,25.83,26.31,12178,2.453,1024,-448,-13544,115,348,113,0,0,0
34979,25.83,26.31,12176,2.453,1180,-460,-13656,80,328,101,0,0,0
34985,25.83,26.31,12182,2.454,1012,-436,-13548,127,351,110,0,0,0
35060,25.83,26.31,8316,1.675,1088,-452,-13372,113,312,87,0,0,0
35065,25.83,26.31,8175,1.647,1084,-496,-13540,68,355,86,0,0,0
35070,25.83,26.31,8182,1.648,1084,-388,-13424,62,332,107,0,0,0
35074,25.83,26.31,9141,1.841,1116,-488,-13584,94,342,103,0,0,0
35079,25.83,26.31,11232,2.262,1032,-392,-13404,111,353,109,0,0,0
35084,25.83,26.31,12230,2.463,1072,-488,-13376,103,333,109,0,0,0
35090,25.83,26.31,12224,2.462,1088,-380,-13596,106,336,100,0,0,0
35182,25.83,26.31,9467,1.907,1100,-400,-13716,102,359,96,0,0,0
35185,25.89,26.37,2523,0.508,1100,-400,-13716,102,359,96,0,0,0
35190,25.89,26.37,10922,2.2,1108,-488,-13388,101,318,101,0,0,0
35195,25.89,26.37,9773,1.969,1108,-396,-13652,101,363,95,0,0,0
35200,25.89,26.37,9570,1.928,964,-400,-13536,86,316,89,0,0,0
35204,25.89,26.37,3956,0.797,1060,-512,-13572,125,298,99,0,0,0
35209,25.89,26.37,12197,2.457,1308,-408,-13496,92,330,109,0,0,0
35214,25.89,26.37,8754,1.763,1036,-460,-13376,94,322,102,0,0,0
35220,25.89,26.37,5174,1.042,1080,-456,-13612,123,340,90,0,0,0
35225,25.89,26.37,11990,2.415,1016,-300,-13556,84,332,107,0,0,0
35230,25.89,26.37,9717,1.957,1072,-416,-13252,116,323,116,0,0,0
35234,25.89,26.37,9263,1.866,1064,-400,-13580,109,324,97,0,0,0
35239,25.89,26.37,11499,2.316,1072,-460,-13480,80,303,103,0,0,0
35314,25.89,26.37,3087,0.622,1080,-380,-13400,111,346,95,0,0,0
35315,25.89,26.37,1613,0.325,1080,-380,-13400,111,346,95,0,0,0
35319,25.89,26.37,3599,0.725,1132,-276,-13564,107,308,96,0,0,0
35324,25.89,26.37,7709,1.553,1148,-504,-13492,115,310,98,0,0,0
35330,25.89,26.37,6465,1.302,1132,-392,-13412,116,325,95,0,0,0
35421,25.89,26.37,4246,0.855,1068,-328,-13448,126,345,106,0,0,0
35425,25.89,26.37,8028,1.617,1076,-460,-13740,115,326,92,0,0,0
35435,25.89,26.37,3309,0.667,1052,-488,-13572,95,342,88,0,0,0
35439,25.89,26.37,6796,1.369,1160,-488,-13684,114,328,98,0,0,0
35444,25.89,26.37,4216,0.849,1060,-396,-13548,100,316,91,0,0,0
35449,25.89,26.37,5695,1.147,1100,-432,-13516,99,332,99,0,0,0
35455,25.89,26.37,5996,1.208,1048,-432,-13588,78,325,118,0,0,0
35460,25.89,26.37,5085,1.024,1108,-388,-13584,115,359,73,0,0,0
35464,25.89,26.37,3291,0.663,1120,-328,-13488,117,335,102,0,0,0
35469,25.89,26.37,5160,1.039,1072,-524,-13588,110,297,119,0,0,0
35474,25.89,26.37,6701,1.35,1080,-492,-13544,82,313,92,0,0,0
35479,25.89,26.37,5210,1.049,1060,-508,-13580,87,346,100,0,0,0
35485,25.89,26.37,5762,1.161,1136,-432,-13352,113,359,93,0,0,0
35490,25.89,26.37,7554,1.522,1056,-388,-13428,123,310,107,0,0,0
35494,25.89,26.37,4689,0.944,1072,-400,-13476,94,323,94,0,0,0
35593,25.89,26.37,1309,0.264,988,-380,-13252,77,309,93,0,0,0
35595,25.89,26.37,192,0.039,988,-380,-13252,77,309,93,0,0,0
35599,25.89,26.37,10015,2.017,1260,-436,-13660,139,407,135,0,0,0
35692,25.83,26.35,10588,2.133,1124,-364,-13620,82,276,122,0,0,0
35694,25.83,26.35,2394,0.482,1124,-364,-13620,82,276,122,0,0,0
35700,25.83,26.35,6247,1.258,820,-380,-13232,111,261,88,0,0,0
35705,25.83,26.35,4206,0.847,1152,-372,-13096,105,429,97,0,0,0
35710,25.83,26.35,7872,1.586,1092,-420,-13960,95,332,96,0,0,0
35714,25.83,26.35,3585,0.722,1152,-516,-13520,121,310,89,0,0,0
35719,25.83,26.35,9800,1.974,1012,-536,-13892,100,265,103,0,0,0
35724,25.83,26.35,3355,0.676,948,-492,-13056,105,368,106,0,0,0
35730,25.83,26.35,10869,2.189,1252,-280,-13820,84,390,92,0,0,0
35735,25.83,26.35,4065,0.819,1168,-424,-13584,105,272,94,0,0,0
35740,25.83,26.35,5127,1.033,992,-444,-13588,105,271,93,0,0,0
35744,25.83,26.35,3034,0.611,940,-400,-13432,124,361,88,0,0,0
35749,25.83,26.35,6567,1.323,1156,-444,-13436,90,440,92,0,0,0
35754,25.83,26.35,4889,0.985,1216,-516,-13952,119,333,90,0,0,0
35760,25.83,26.35,4353,0.877,1032,-488,-13632,114,213,82,0,0,0
35765,25.83,26.35,5751,1.158,888,-516,-13472,104,321,99,0,0,0
35859,25.83,26.35,6119,1.233,1172,-496,-13644,103,339,98,0,0,0
35936,25.83,26.35,10023,2.019,1016,-384,-13624,107,309,113,0,0,0
35948,25.83,26.35,7428,1.496,1144,-444,-13524,83,311,114,0,0,0
35950,25.83,26.35,42,0.008,1144,-444,-13524,83,311,114,0,0,0
35955,25.83,26.35,2438,0.491,1052,-524,-13452,114,328,108,0,0,0
35959,25.83,26.35,4795,0.966,1084,-512,-13428,86,342,89,0,0,0
35964,25.83,26.35,5123,1.032,1092,-400,-13604,112,333,116,0,0,0
35969,25.83,26.35,3206,0.646,984,-464,-13512,95,313,100,0,0,0
35974,25.83,26.35,5085,1.024,960,-464,-13428,114,315,120,0,0,0
35980,25.83,26.35,3786,0.763,1072,-448,-13356,116,359,82,0,0,0
35985,25.83,26.35,2586,0.521,1056,-476,-13576,98,339,107,0,0,0
35989,25.83,26.35,7146,1.439,1040,-368,-13516,102,350,91,0,0,0
35994,25.83,26.35,7285,1.467,928,-736,-13792,150,371,84,0,0,0
35999,25.83,26.35,5557,1.119,1064,-424,-12704,78,131,92,0,0,0
36004,25.83,26.35,5817,1.172,1528,-204,-14464,71,772,125,0,0,0
36010,25.83,26.35,9331,1.88,1212,-664,-13232,-50,10,81,0,0,0
36015,25.83,26.35,1882,0.379,712,-244,-13208,354,459,119,0,0,0
36019,25.83,26.35,6526,1.315,692,-596,-14112,-6,88,105,0,0,0
