26788,24.57,24.89,763,2.461,1436,-1852,-13424,145,324,99,-1,-1,-1
27059,24.57,24.89,764,2.465,1460,-1956,-13480,109,345,98,-1,-1,-1
27334,24.59,24.89,764,2.465,1448,-1904,-13380,109,330,77,-1,-1,-1
27601,24.57,24.99,764,2.465,1584,-1824,-13800,112,291,92,-1,-1,-1
27875,24.57,24.89,748,2.413,1648,-1724,-13244,108,317,93,-1,-1,-1
28150,24.57,24.89,763,2.461,1408,-1812,-13404,159,329,125,-1,-1,-1
28425,24.53,24.87,763,2.461,1560,-1732,-13232,139,297,110,-1,-1,-1
28693,24.53,24.83,707,2.281,1448,-1912,-13340,139,332,90,-1,-1,-1
28964,24.51,24.83,764,2.465,1384,-1944,-13464,138,344,130,-1,-1,-1
29238,24.57,24.87,763,2.461,1548,-1788,-13400,158,334,100,-1,-1,-1
29509,24.57,24.87,440,1.419,1444,-1912,-13524,119,329,102,-1,-1,-1
29791,24.53,24.83,321,1.035,1524,-1812,-13312,119,327,122,-1,-1,-1
30058,24.53,24.83,432,1.394,1504,-1832,-13224,113,277,105,-1,-1,-1
30343,24.53,24.87,613,1.977,1468,-1844,-13340,132,287,130,-1,-1,-1
30631,24.53,24.87,502,1.619,1408,-1888,-13472,145,334,97,-1,-1,-1
30906,24.53,24.99,640,2.065,1616,-1880,-13636,151,340,93,-1,-1,-1
31181,24.57,24.95,640,2.065,1512,-1816,-13320,138,343,95,-1,-1,-1
31466,24.57,24.93,764,2.465,1408,-1804,-13304,144,330,98,-1,-1,-1
31734,24.49,24.93,764,2.465,1380,-1688,-13368,124,307,83,-1,-1,-1
32005,24.51,24.93,764,2.465,1508,-1816,-13460,115,359,104,-1,-1,-1
32276,24.53,24.93,764,2.465,1496,-1768,-13364,133,304,74,-1,-1,-1
32554,24.53,24.87,704,2.271,1464,-1844,-13220,110,311,114,-1,-1,-1
32825,24.53,24.93,764,2.465,1512,-1876,-13224,155,366,119,-1,-1,-1
33096,24.53,25.01,764,2.465,1344,-1812,-13476,115,331,100,-1,-1,-1
33371,24.57,24.89,765,2.468,1492,-1852,-13312,134,312,119,-1,-1,-1
33646,24.57,25.05,764,2.465,1496,-1832,-13440,150,332,94,-1,-1,-1
33914,24.57,25.07,763,2.461,1408,-1784,-13476,102,324,97,-1,-1,-1
34189,24.57,24.87,749,2.416,1384,-1776,-13468,114,314,92,-1,-1,-1
34467,24.53,24.99,764,2.465,1388,-1776,-13460,130,311,108,-1,-1,-1
34738,24.57,24.95,764,2.465,1424,-1780,-13328,145,344,87,-1,-1,-1
35016,24.57,25.07,763,2.461,1528,-1784,-13344,129,325,90,-1,-1,-1
35287,24.57,25.05,764,2.465,1380,-1788,-13236,145,339,92,-1,-1,-1
35569,24.59,25.07,729,2.352,1456,-1856,-13388,129,304,102,-1,-1,-1
35847,24.53,25.01,423,1.365,1512,-1888,-13392,93,318,97,-1,-1,-1
36121,24.57,25.07,764,2.465,1464,-1896,-13200,102,269,78,-1,-1,-1
36392,24.57,25.01,644,2.077,1400,-1828,-13512,147,324,104,-1,-1,-1
36660,24.57,25.01,763,2.461,1568,-1868,-13356,135,330,96,-1,-1,-1
36935,24.59,25.07,763,2.461,1492,-1896,-13344,126,307,106,-1,-1,-1
37206,24.59,25.07,728,2.348,1516,-1808,-13548,127,329,100,-1,-1,-1
37477,24.51,25.05,764,2.465,1480,-1848,-13408,126,352,96,-1,-1,-1
37755,24.59,25.05,495,1.597,1396,-1884,-13456,116,337,110,-1,-1,-1
38029,24.57,25.05,764,2.465,1440,-1692,-13336,128,316,98,-1,-1,-1
38303,24.57,24.93,646,2.084,1492,-1876,-13404,105,341,112,-1,-1,-1
38585,24.57,24.89,764,2.465,1460,-1884,-13372,152,339,61,-1,-1,-1
38853,24.53,24.83,495,1.597,1364,-1780,-13416,141,335,106,-1,-1,-1
39127,24.57,24.83,477,1.539,1520,-1916,-13292,136,326,106,-1,-1,-1
39398,24.53,24.87,764,2.465,1596,-1864,-13396,95,307,80,-1,-1,-1
39669,24.57,24.89,764,2.465,1424,-1932,-13416,131,283,72,-1,-1,-1
39940,24.59,24.89,560,1.806,1400,-1852,-13364,133,291,97,-1,-1,-1
40225,24.57,24.89,385,1.242,1460,-1920,-13348,112,347,98,-1,-1,-1
40493,24.57,24.87,272,0.877,1424,-1804,-13532,119,309,91,-1,-1,-1
40764,24.59,24.99,744,2.400,1400,-1800,-13356,144,320,102,-1,-1,-1
41046,24.51,24.87,691,2.229,1444,-1800,-13440,122,340,88,-1,-1,-1
41321,24.57,24.99,590,1.903,1440,-1884,-13392,169,332,92,-1,-1,-1
41588,24.53,25.01,372,1.200,1396,-1776,-13324,138,327,113,-1,-1,-1
41863,24.53,25.07,496,1.600,1488,-1852,-13340,126,336,90,-1,-1,-1
42134,24.61,25.25,416,1.342,1420,-1788,-13356,116,331,104,-1,-1,-1
42408,24.57,25.01,674,2.174,1456,-1792,-13400,108,348,101,-1,-1,-1
42682,24.59,25.01,688,2.219,1512,-1852,-13340,136,323,84,-1,-1,-1
42960,24.57,25.05,481,1.552,1564,-1736,-13220,166,330,100,-1,-1,-1
43227,24.59,25.25,474,1.529,1436,-1700,-13432,145,359,96,-1,-1,-1
43502,24.59,25.13,367,1.184,1336,-1832,-13228,118,345,107,-1,-1,-1
43777,24.57,25.07,478,1.542,1444,-1760,-13392,141,329,100,-1,-1,-1
44052,24.57,25.01,557,1.797,1544,-1816,-13384,152,342,107,-1,-1,-1
44341,24.59,25.05,366,1.181,1352,-1768,-13444,131,337,95,-1,-1,-1
44612,24.53,25.01,763,2.461,1444,-1732,-13392,134,300,89,-1,-1,-1
44890,24.59,24.99,631,2.035,1476,-1780,-13364,89,310,102,-1,-1,-1
45168,24.63,24.99,763,2.461,1440,-1748,-13264,120,311,99,-1,-1,-1
45436,24.57,24.99,763,2.461,1400,-1780,-13288,117,321,98,-1,-1,-1
45703,24.57,50.55,750,2.419,1468,-1724,-13364,135,311,82,-1,-1,-1
45978,24.59,25.01,361,1.165,1396,-1760,-13292,128,340,111,-1,-1,-1
46246,24.57,25.05,299,0.965,1416,-1864,-13256,125,313,98,-1,-1,-1
