timestamp_ms,ir_ambient_c,ir_object_c,sound_peak,sound_volts,ax,ay,az,gx,gy,gz,mx,my,mz
45329,31.63,30.65,4491,0.6396,5122,26,-11432,103,436,92,0,0,0
45349,31.63,30.65,11019,0.6162,5816,338,-16898,57,365,76,0,0,0
45391,31.63,30.65,2360,0.3361,5816,338,-16898,57,365,76,0,0,0
45411,31.63,30.65,8057,0.5754,5232,-466,-10154,132,359,82,0,0,0
45454,31.63,30.73,4116,0.5862,5232,-466,-10154,132,359,82,0,0,0
45498,31.63,30.73,2632,0.3749,5648,-420,-16072,127,360,86,0,0,0
45556,31.63,30.73,7404,0.4433,5092,76,-16710,68,297,70,0,0,0
45577,31.63,30.73,8101,0.5159,4484,-156,-11456,134,363,91,0,0,0
45619,31.63,30.73,1509,0.2149,4484,-156,-11456,134,363,91,0,0,0
45639,31.63,30.73,7707,0.4975,5018,48,-15832,68,349,78,0,0,0
45725,31.63,30.73,2365,0.3368,4464,502,-12794,51,323,70,0,0,0
45746,31.63,30.73,5296,0.5979,4734,-76,-9756,132,366,97,0,0,0
45803,31.63,30.73,7131,0.4849,5256,-158,-15154,132,359,80,0,0,0
45823,31.63,30.73,8480,0.525,5102,-36,-11558,104,336,89,0,0,0
45865,31.63,30.73,2500,0.3561,5102,-36,-11558,104,336,89,0,0,0
45910,31.63,30.73,2090,0.2977,5438,-626,-13358,115,386,82,0,0,0
45968,31.63,30.73,11130,0.7446,4092,92,-13660,64,277,68,0,0,0
45989,31.63,30.73,6810,0.5455,4276,-342,-9204,133,345,92,0,0,0
46031,31.67,30.81,826,0.1176,4276,-342,-9204,133,345,92,0,0,0
46051,31.67,30.81,8883,0.5702,4868,590,-15058,54,330,75,0,0,0
46137,31.67,30.81,626,0.0892,4414,434,-10494,101,335,89,0,0,0
46157,31.67,30.81,9859,0.5966,5340,86,-13246,96,438,80,0,0,0
46200,31.67,30.81,719,0.1024,5340,86,-13246,96,438,80,0,0,0
46220,31.67,30.81,10346,0.6098,5344,216,-14026,95,255,81,0,0,0
46263,31.67,30.81,1291,0.1839,5344,216,-14026,95,255,81,0,0,0
46315,31.67,30.81,7354,1.0474,5258,-474,-10844,134,346,93,0,0,0
46374,31.67,30.81,7820,0.6055,4862,186,-16498,80,316,71,0,0,0
46395,31.67,30.81,8079,0.5568,3754,96,-10068,104,297,77,0,0,0
46437,31.67,30.81,3963,0.5644,3754,96,-10068,104,297,77,0,0,0
46457,31.67,30.81,7528,0.4503,4934,436,-17344,80,333,74,0,0,0
46542,31.65,30.77,2561,0.3647,4440,414,-11846,18,327,74,0,0,0
46562,31.65,30.77,9950,0.615,4816,18,-10032,136,368,87,0,0,0
46604,31.65,30.77,5105,0.7271,4816,18,-10032,136,368,87,0,0,0
46624,31.65,30.77,9713,0.651,5602,478,-15308,83,291,89,0,0,0
46667,31.65,30.77,1080,0.1538,5602,478,-15308,83,291,89,0,0,0
46711,31.65,30.77,1380,0.1965,4994,-120,-10714,117,340,77,0,0,0
46770,31.65,30.77,8275,0.4998,5530,84,-17612,46,335,69,0,0,0
46791,31.65,30.77,5227,0.3279,5530,84,-17612,46,335,69,0,0,0
46842,31.65,30.77,8953,0.7254,4322,188,-13172,80,269,75,0,0,0
46862,31.65,30.77,9193,0.5828,4788,70,-14894,124,372,88,0,0,0
46947,31.65,30.77,344,0.049,4564,774,-15418,54,328,71,0,0,0
46967,31.65,30.77,8725,0.5467,4456,246,-10428,124,318,90,0,0,0
47009,31.65,30.77,3332,0.4746,5492,-2,-13364,113,415,79,0,0,0
47030,31.65,30.77,8302,0.5554,5950,238,-17376,72,318,81,0,0,0
47072,31.67,30.73,97,0.0138,5950,238,-17376,72,318,81,0,0,0
47117,31.67,30.73,141,0.0201,5224,70,-13512,87,291,82,0,0,0
47176,31.67,30.73,8492,0.4854,5576,-232,-16776,86,378,89,0,0,0
47196,31.67,30.73,10035,0.5436,5008,506,-15938,68,297,62,0,0,0
47238,31.67,30.73,3858,0.5495,5008,506,-15938,68,297,62,0,0,0
47258,31.67,30.73,9423,0.6195,4630,-154,-12312,137,346,79,0,0,0
47343,31.67,30.73,6124,0.8722,4800,606,-17194,64,348,72,0,0,0
47363,31.67,30.73,9655,0.7818,4800,606,-17194,64,348,72,0,0,0
47415,31.67,30.73,5194,0.4771,4896,186,-10380,125,391,83,0,0,0
47435,31.67,30.73,6801,0.4853,5742,2,-15700,106,356,88,0,0,0
47477,31.67,30.73,1164,0.1658,5742,2,-15700,106,356,88,0,0,0
47522,31.67,30.73,2396,0.3412,5502,572,-16168,82,321,86,0,0,0
47581,31.67,30.73,11281,0.6084,5348,-524,-13834,116,394,99,0,0,0
47601,31.67,30.73,9305,0.5823,5488,116,-17978,57,337,63,0,0,0
47644,31.61,30.71,3075,0.4379,5488,116,-17978,57,337,63,0,0,0
47664,31.61,30.71,7496,0.5421,4454,-298,-10220,121,349,95,0,0,0
47749,31.61,30.71,5348,0.7617,4808,228,-15614,120,362,71,0,0,0
47769,31.61,30.71,9922,0.5666,4548,254,-10466,125,320,77,0,0,0
47811,31.61,30.71,3585,0.5106,4548,254,-10466,125,320,77,0,0,0
47832,31.61,30.71,7697,0.595,5308,-64,-13434,107,438,92,0,0,0
47874,31.61,30.71,2022,0.288,5308,-64,-13434,107,438,92,0,0,0
47930,31.61,30.71,3919,0.5582,5092,200,-13036,71,299,77,0,0,0
47989,31.61,30.71,8653,0.5795,5268,-630,-11218,119,385,98,0,0,0
48009,31.61,30.71,6807,0.5614,4708,486,-15810,76,306,76,0,0,0
48052,31.61,30.71,383,0.0545,4708,486,-15810,76,306,76,0,0,0
48072,31.61,30.71,7710,0.4375,3926,22,-9708,104,286,86,0,0,0
48157,31.65,30.65,916,0.1305,4248,-206,-12078,122,402,74,0,0,0
48177,31.65,30.65,10204,0.6533,4322,480,-12632,44,331,79,0,0,0
48220,31.65,30.65,3579,0.5097,4322,480,-12632,44,331,79,0,0,0
48240,31.65,30.65,6549,0.4672,4786,-372,-10196,140,359,86,0,0,0
48281,31.65,30.65,141,0.0201,4786,-372,-10196,140,359,86,0,0,0
48326,31.65,30.65,2100,0.2991,5412,106,-14808,116,357,95,0,0,0
48385,31.65,30.65,7377,0.5236,4830,-392,-9954,118,317,100,0,0,0
48406,31.65,30.65,7035,0.5036,4830,-392,-9954,118,317,100,0,0,0
48456,31.65,30.65,6157,0.577,5338,74,-17722,57,338,66,0,0,0
48476,31.65,30.65,10142,0.5884,3880,154,-11886,71,263,79,0,0,0
48561,31.65,30.65,3061,0.436,4232,-126,-9044,104,382,87,0,0,0
48581,31.65,30.65,7175,0.472,4572,808,-14904,62,330,78,0,0,0
48624,31.65,30.65,2119,0.3018,4572,808,-14904,62,330,78,0,0,0
48644,31.65,30.65,7428,0.57,4250,220,-9478,109,348,86,0,0,0
48687,31.63,30.65,1465,0.2086,4250,220,-9478,109,348,86,0,0,0
48731,31.63,30.65,219,0.0312,5434,284,-16528,69,313,82,0,0,0
48789,31.63,30.65,9553,0.5718,4948,272,-12716,65,264,87,0,0,0
48809,31.63,30.65,7718,0.4203,5100,-682,-11164,134,391,83,0,0,0
48851,31.63,30.65,120,0.0171,5484,-346,-16930,115,354,84,0,0,0
48871,31.63,30.65,7873,0.4584,4706,334,-16118,72,289,74,0,0,0
48957,31.63,30.65,2919,0.4157,3880,272,-10268,98,337,82,0,0,0
48978,31.63,30.65,9678,0.6797,4400,-176,-11974,115,394,84,0,0,0
49030,31.63,30.65,3691,0.4134,4848,334,-15924,79,318,84,0,0,0
49051,31.63,30.65,8746,0.5592,4830,56,-9898,124,404,91,0,0,0
49093,31.63,30.65,256,0.0365,4830,56,-9898,124,404,91,0,0,0
49138,31.63,30.65,4642,0.6611,5588,88,-15858,82,391,80,0,0,0
49196,31.63,30.65,9195,0.5816,5192,546,-15522,75,323,72,0,0,0
49216,31.63,30.65,8538,0.4571,5256,-442,-14290,110,371,82,0,0,0
49258,31.63,30.59,4273,0.6086,5256,-442,-14290,110,371,82,0,0,0
49278,31.63,30.59,8307,0.6862,5120,-28,-17420,73,299,79,0,0,0
49362,31.63,30.59,7565,1.0774,3902,248,-12192,78,277,72,0,0,0
49383,31.63,30.59,9822,0.6844,4624,198,-15232,103,374,89,0,0,0
49425,31.63,30.59,681,0.097,4624,198,-15232,103,374,89,0,0,0
49445,31.63,30.59,10045,0.5882,4302,666,-13914,72,294,71,0,0,0
49488,31.63,30.59,1056,0.1504,4302,666,-13914,72,294,71,0,0,0
49545,31.63,30.59,2600,0.3703,5102,182,-12868,118,432,93,0,0,0
49605,31.63,30.59,8888,0.6245,5370,322,-16258,67,324,78,0,0,0
49625,31.63,30.59,9896,0.6207,4900,-542,-10764,120,359,90,0,0,0
49668,31.63,30.59,779,0.1109,4900,-542,-10764,120,359,90,0,0,0
49688,31.63,30.59,9036,0.5472,5204,-464,-16370,98,354,86,0,0,0
49774,31.61,30.63,8366,1.1915,3770,54,-9200,93,355,84,0,0,0
49794,31.61,30.63,10176,0.6401,4552,110,-12480,116,429,91,0,0,0
49835,31.61,30.63,2588,0.3686,4552,110,-12480,116,429,91,0,0,0
49855,31.61,30.63,8975,0.5964,3854,532,-11274,50,335,82,0,0,0
49898,31.61,30.63,2704,0.3851,3854,532,-11274,50,335,82,0,0,0
49942,31.61,30.63,1327,0.189,4966,74,-10516,117,378,95,0,0,0
50001,31.61,30.63,9160,0.5293,5404,-118,-16092,88,344,80,0,0,0
50022,31.61,30.63,6214,0.5593,5176,204,-13862,64,297,81,0,0,0
50074,31.61,30.63,7547,0.5629,4464,-420,-9682,132,351,93,0,0,0
50094,31.61,30.63,9554,0.5671,4992,422,-17024,65,331,74,0,0,0
50178,31.61,30.63,2866,0.4082,3834,288,-11540,75,280,86,0,0,0
50198,31.61,30.63,7057,0.455,4196,-300,-9798,127,341,89,0,0,0
50240,31.61,30.63,2546,0.3626,4196,-300,-9798,127,341,89,0,0,0
50260,31.61,30.63,5661,0.4381,4288,540,-13446,64,308,77,0,0,0
50302,31.61,30.63,182,0.0259,4288,540,-13446,64,308,77,0,0,0
50347,31.61,30.63,2020,0.2877,4548,236,-9930,129,368,89,0,0,0
50406,31.61,30.63,5867,0.4081,4952,-76,-13094,106,414,91,0,0,0
50426,31.61,30.63,9328,0.6098,4476,150,-11138,73,338,90,0,0,0
50471,31.61,30.63,2468,0.3515,4476,150,-11138,73,338,90,0,0,0
50491,31.61,30.63,10742,0.5836,5142,-260,-16628,91,322,84,0,0,0
50576,31.61,30.63,1990,0.2834,4108,106,-12676,83,252,79,0,0,0
50597,31.61,30.63,1164,0.1658,4108,106,-12676,83,252,79,0,0,0
50655,31.61,30.63,11603,0.69,4280,-132,-13122,126,392,86,0,0,0
50675,31.61,30.63,10458,0.6114,4602,392,-15778,59,354,72,0,0,0
50717,31.61,30.63,4460,0.6352,4602,392,-15778,59,354,72,0,0,0
50761,31.61,30.63,3739,0.5325,3738,350,-10488,74,316,88,0,0,0
50821,31.61,30.63,7620,0.4987,5326,52,-16380,67,377,84,0,0,0
50841,31.61,30.63,8789,0.5262,5204,166,-13224,74,284,77,0,0,0
50883,31.61,30.67,1846,0.2629,5204,166,-13224,74,284,77,0,0,0
50904,31.61,30.67,9008,0.5223,5148,-470,-15190,121,379,91,0,0,0
50988,31.61,30.67,1933,0.2753,4990,234,-16260,48,335,81,0,0,0
51008,31.61,30.67,7072,0.4689,3580,78,-10452,88,278,83,0,0,0
51051,31.61,30.67,309,0.044,4240,-188,-10364,109,386,80,0,0,0
51071,31.61,30.67,7927,0.542,4336,288,-16554,69,362,86,0,0,0
51113,31.61,30.67,1490,0.2122,4336,288,-16554,69,362,86,0,0,0
51168,31.61,30.67,7871,1.121,4302,368,-13114,85,274,82,0,0,0
51226,31.61,30.67,9196,0.6766,5334,-22,-13658,101,413,90,0,0,0
51247,31.61,30.67,7554,0.512,5120,500,-15784,48,316,69,0,0,0
51289,31.61,30.67,1659,0.2363,5120,500,-15784,48,316,69,0,0,0
51309,31.61,30.67,6817,0.4197,5222,-632,-12746,140,380,94,0,0,0
51394,31.61,30.67,372,0.053,5052,-226,-16336,71,307,82,0,0,0
51414,31.61,30.73,8251,0.6128,3720,-10,-8002,126,337,85,0,0,0
51456,31.61,30.73,377,0.0537,3720,-10,-8002,126,337,85,0,0,0
51476,31.61,30.73,6939,0.4987,4488,44,-13124,129,385,80,0,0,0
51518,31.61,30.73,948,0.135,4488,44,-13124,129,385,80,0,0,0
51563,31.61,30.73,128,0.0182,4342,746,-15462,74,313,85,0,0,0
51621,31.61,30.73,10228,0.5044,4856,16,-11648,92,410,87,0,0,0
51642,31.61,30.73,2090,0.1965,4856,16,-11648,92,410,87,0,0,0
51696,31.61,30.73,7638,0.5063,4804,192,-13028,59,301,73,0,0,0
51716,31.61,30.73,7290,0.4721,4964,-248,-10708,146,364,96,0,0,0
51800,31.61,30.73,2911,0.4146,5498,-264,-15280,112,352,83,0,0,0
51820,31.61,30.73,11148,0.5399,3878,168,-9858,97,332,89,0,0,0
51862,31.61,30.73,1611,0.2294,3878,168,-9858,97,332,89,0,0,0
51883,31.61,30.73,6553,0.3799,3986,-264,-11400,127,386,81,0,0,0
51924,31.63,30.77,4356,0.6204,3986,-264,-11400,127,386,81,0,0,0
51969,31.63,30.77,1282,0.1826,4580,194,-15726,69,331,81,0,0,0
52028,31.63,30.77,7710,0.5755,4508,-102,-9662,120,364,81,0,0,0
52049,31.63,30.77,10225,0.5729,4794,-182,-14262,141,330,90,0,0,0
52090,31.63,30.77,4957,0.706,4794,-182,-14262,141,330,90,0,0,0
52110,31.63,30.77,9699,0.6868,4400,-460,-9618,96,338,86,0,0,0
52194,31.63,30.77,7018,0.9995,4730,-606,-12536,145,359,91,0,0,0
52215,31.63,30.77,5865,0.4647,4706,-286,-15588,40,333,66,0,0,0
52263,31.63,30.77,11286,0.7464,3814,8,-12226,67,302,76,0,0,0
52284,31.63,30.77,8477,0.5452,4042,-528,-9002,104,375,82,0,0,0
52326,31.63,30.77,3470,0.4942,4042,-528,-9002,104,375,82,0,0,0
52371,31.63,30.77,2891,0.4117,4076,-76,-15014,107,387,72,0,0,0
52430,31.63,30.77,8713,0.5214,3878,280,-9494,115,355,80,0,0,0
52450,31.63,30.77,7006,0.4434,4830,-38,-11570,125,404,88,0,0,0
52493,31.61,30.67,1313,0.187,5420,132,-15792,49,357,82,0,0,0
52513,31.61,30.67,9727,0.6023,4514,94,-11800,88,255,75,0,0,0
52598,31.61,30.67,5514,0.7853,4978,-532,-11242,123,406,89,0,0,0
52618,31.61,30.67,7659,0.5839,4562,196,-14528,70,287,70,0,0,0
52660,31.61,30.67,1660,0.2364,4562,196,-14528,70,287,70,0,0,0
52680,31.61,30.67,5927,0.506,3544,74,-9000,105,334,88,0,0,0
52721,31.61,30.67,606,0.0863,3544,74,-9000,105,334,88,0,0,0
52779,31.61,30.67,4200,0.5982,4424,242,-15746,60,322,74,0,0,0
52837,31.61,30.67,8286,0.4869,4172,258,-11378,69,320,86,0,0,0
52857,31.61,30.67,9208,0.6143,5278,-252,-14604,99,390,90,0,0,0
52899,31.61,30.67,2416,0.3441,5278,-252,-14604,99,390,90,0,0,0
52919,31.61,30.67,7154,0.5126,5026,408,-14694,55,329,80,0,0,0
53003,31.61,30.67,560,0.0798,4556,-178,-10346,118,322,92,0,0,0
53023,31.61,30.77,7165,0.4241,4974,80,-16278,49,323,71,0,0,0
53066,31.61,30.77,1873,0.2668,4974,80,-16278,49,323,71,0,0,0
53086,31.61,30.77,7822,0.5268,3620,58,-11524,94,289,85,0,0,0
53129,31.61,30.77,1014,0.1444,3620,58,-11524,94,289,85,0,0,0
53175,31.61,30.77,2331,0.332,4326,56,-15206,109,379,82,0,0,0
53235,31.61,30.77,8553,0.6512,4342,686,-13618,61,331,81,0,0,0
53255,31.61,30.77,7290,0.4575,4280,180,-8978,123,331,94,0,0,0
53305,31.61,30.77,5783,0.472,4794,-190,-12228,132,404,94,0,0,0
53325,31.61,30.77,8399,0.4948,5432,108,-16004,42,369,73,0,0,0
53409,31.61,30.77,330,0.047,4574,-38,-11586,97,260,85,0,0,0
53430,31.61,30.77,8448,0.5044,5282,-508,-16568,87,362,78,0,0,0
53472,31.61,30.77,1470,0.2094,5282,-508,-16568,87,362,78,0,0,0
53492,31.61,30.77,7009,0.4761,3698,0,-8642,105,341,84,0,0,0
53535,31.63,30.73,2259,0.3217,3698,0,-8642,105,341,84,0,0,0
53579,31.63,30.73,605,0.0862,3990,-230,-12188,152,372,79,0,0,0
53638,31.63,30.73,6576,0.4103,4384,266,-15692,63,356,77,0,0,0
53659,31.63,30.73,11081,0.7506,4672,-162,-10522,123,402,83,0,0,0
53700,31.63,30.73,7396,1.0534,4672,-162,-10522,123,402,83,0,0,0
53720,31.63,30.73,9062,0.63,5284,-144,-15880,67,369,86,0,0,0
53806,31.63,30.73,858,0.1222,5052,282,-14486,80,295,78,0,0,0
53826,31.63,30.73,9830,0.6094,4806,-638,-9658,120,357,92,0,0,0
53876,31.63,30.73,3225,0.2564,5034,-574,-14110,147,360,94,0,0,0
53896,31.63,30.73,8026,0.5351,3586,92,-10594,76,283,79,0,0,0
53937,31.63,30.73,2665,0.3796,3586,92,-10594,76,283,79,0,0,0
53982,31.63,30.73,2605,0.371,4134,-396,-9908,118,386,77,0,0,0
54041,31.63,30.73,9749,0.6306,4464,32,-15916,88,377,79,0,0,0
54061,31.63,30.73,8734,0.7014,4320,154,-8906,111,361,95,0,0,0
54104,31.63,30.73,696,0.0991,4320,154,-8906,111,361,95,0,0,0
54124,31.63,30.73,7072,0.4715,5102,-138,-13362,137,373,75,0,0,0
54209,31.63,30.73,4322,0.6156,5334,352,-15770,60,366,82,0,0,0
54229,31.63,30.73,7699,0.6277,4960,-534,-11910,137,373,77,0,0,0
54272,31.63,30.73,257,0.0366,4960,-534,-11910,137,373,77,0,0,0
54292,31.63,30.73,7922,0.4856,5240,-372,-16414,48,343,80,0,0,0
54335,31.63,30.73,5848,0.8329,4136,248,-13570,105,272,78,0,0,0
54393,31.63,30.73,222,0.0316,3980,-224,-9220,107,348,83,0,0,0
54451,31.63,30.73,9507,0.6377,4396,-2,-13512,134,380,79,0,0,0
54471,31.63,30.73,8274,0.5213,4028,194,-9456,89,307,78,0,0,0
54513,31.63,30.73,6624,0.9434,4028,194,-9456,89,307,78,0,0,0
54533,31.63,30.73,7773,0.658,4870,-296,-10560,135,379,88,0,0,0
54616,31.63,30.73,2636,0.3754,5036,308,-13620,100,259,69,0,0,0
54636,31.63,30.73,8580,0.4348,4774,-492,-10376,129,384,91,0,0,0
54679,31.63,30.73,336,0.0479,4774,-492,-10376,129,384,91,0,0,0
54699,31.63,30.73,5701,0.4517,4922,512,-16580,61,317,74,0,0,0
54741,31.63,30.73,873,0.1243,4922,512,-16580,61,317,74,0,0,0
54786,31.63,30.73,873,0.1243,3720,70,-10654,115,284,78,0,0,0
54845,31.63,30.73,10960,0.674,4228,-262,-10702,123,379,76,0,0,0
54866,31.63,30.73,8442,0.7232,4622,464,-16050,62,357,77,0,0,0
